"ENTREZID","ENSEMBL","SYMBOL","hgnc_symbol","percentage_gene_gc_content","start_position","end_position","gene_biotype","chromosome_name","gene_length","exons_n"
"101927245","ENSG00000283959","LOC101927245","",46.16,102627633,102734314,"lncRNA","8",106682,17
"101927256","ENSG00000237286","CARD11-AS1","CARD11-AS1",47.8,2944027,2947091,"lncRNA","7",3065,2
"101927257","ENSG00000232564","MRTFA-AS1","MRTFA-AS1",42.21,40521800,40527933,"lncRNA","22",6134,5
"101927347","ENSG00000226258","GRM7-AS3","GRM7-AS3",37.09,6631008,6805496,"lncRNA","3",174489,20
"101927377","ENSG00000231119","LOC101927377","",45.69,47352417,47354633,"lncRNA","20",2217,2
"101927378","ENSG00000235139","LINC03017","LINC03017",34.07,84502453,84584322,"lncRNA","7",81870,9
"101927434","ENSG00000234953","LOC101927434","",38.81,81513880,81557702,"lncRNA","1",43823,4
"101927492","ENSG00000231851","MRPS9-AS1","MRPS9-AS1",37.33,105082652,105103047,"lncRNA","2",20396,9
"101927497","ENSG00000237819","CDK6-AS1","CDK6-AS1",37.81,92835960,92918848,"lncRNA","7",82889,13
"101927559","ENSG00000277449","CEBPB-AS1","CEBPB-AS1",58.08,50184598,50192039,"lncRNA","20",7442,8
"101927571","ENSG00000266850","RBBP8-AS1","RBBP8-AS1",38.45,22609341,22933845,"lncRNA","18",324505,32
"101927597","ENSG00000239213","NCK1-DT","NCK1-DT",42.03,136807637,136862618,"lncRNA","3",54982,8
"101927606","ENSG00000259779","LINC01922","LINC01922",51.09,74409415,74413209,"lncRNA","18",3795,2
"101927619","ENSG00000236653","LINC01923","LINC01923",35.89,198299276,198375490,"lncRNA","2",76215,7
"101927620","ENSG00000258731","DDHD1-DT","DDHD1-DT",39.01,53152282,53883750,"lncRNA","14",731469,4
"101927632","ENSG00000240211","PPP1R35-AS1","PPP1R35-AS1",52.98,100435635,100439881,"lncRNA","7",4247,7
"101927636","ENSG00000251600","LOC101927636","",37.86,143559153,144343750,"lncRNA","4",784598,23
"101927682","ENSG00000238184","CD81-AS1","CD81-AS1",50.77,2328749,2377992,"lncRNA","11",49244,3
"101927761","ENSG00000223442","TH2LCRR","TH2LCRR",44.98,132629735,132664272,"lncRNA","5",34538,9
"101927765","ENSG00000231663","COA6-AS1","COA6-AS1",52.37,234372802,234373857,"lncRNA","1",1056,1
"101927793","ENSG00000259881","LOC101927793","",64.72,88881038,88887136,"lncRNA","16",6099,3
"101927797","ENSG00000224141","MIR548XHG","MIR548XHG",35.56,18561265,18760320,"lncRNA","21",199056,7
"101927815","ENSG00000282397","LINC03021","",40.01,727670,791038,"lncRNA","HSCHR8_8_CTG1",63369,46
"101927815","ENSG00000254319","LINC03021","LINC03021",40.12,2637089,2728577,"lncRNA","8",91489,46
"101927815","ENSG00000282435","LINC03021","LINC03021",39.77,834145,896517,"lncRNA","HSCHR8_8_CTG1",62373,46
"101927815","ENSG00000277526","LINC03021","",39.56,2562813,2623382,"lncRNA","8",60570,46
"101927843","ENSG00000233215","LINC01687","LINC01687",35.1,22008747,22098518,"lncRNA","21",89772,13
"101927880","ENSG00000233321","LINC02669","LINC02669",42.66,3432519,3515593,"lncRNA","10",83075,19
"101927891","ENSG00000237505","PKN2-AS1","PKN2-AS1",37.73,87620803,88685450,"lncRNA","1",1064648,13
"101927944","ENSG00000233334","FAM53B-AS1","FAM53B-AS1",51.64,124703625,124714776,"lncRNA","10",11152,4
"101927948","ENSG00000229494","LOC101927948","",36.66,78088729,78127806,"lncRNA","2",39078,7
"101927950","ENSG00000270174","LOC101927950","",42.37,5664985,5695272,"lncRNA","6",30288,4
"101927972","ENSG00000269985","FARS2-AS1","FARS2-AS1",44.45,5451679,5458206,"lncRNA","6",6528,4
"101927974","ENSG00000241764","CBLL1-AS1","CBLL1-AS1",44.47,107739999,107744601,"lncRNA","7",4603,4
"101927978","ENSG00000259768","ZFHX3-AS1","ZFHX3-AS1",41.18,72664791,72874944,"lncRNA","16",210154,26
"101928022","ENSG00000243550","LINC01214","LINC01214",38.66,150265407,150409594,"lncRNA","3",144188,18
"101928062","ENSG00000257815","PRANCR","PRANCR",38.91,69901918,70244533,"lncRNA","12",342616,10
"101928089","ENSG00000226876","SMYD3-AS1","SMYD3-AS1",39.44,246108626,246113869,"lncRNA","1",5244,5
"101928158","ENSG00000228812","LAMA5-AS1","LAMA5-AS1",65.87,62352970,62356482,"lncRNA","20",3513,3
"101928243","ENSG00000231890","DARS1-AS1","DARS1-AS1",42.16,135985122,136078527,"lncRNA","2",93406,20
"101928309","ENSG00000234015","LINC02530","LINC02530",40.68,12582915,12585404,"lncRNA","6",2490,2
"101928436","ENSG00000224613","RNPC3-DT","RNPC3-DT",35.36,103400536,103525924,"lncRNA","1",125389,12
"101928461","ENSG00000234263","MAP3K5-AS1","MAP3K5-AS1",40.01,136629066,136648198,"lncRNA","6",19133,5
"101928525","ENSG00000226706","LOC101928525","",61.13,135503273,135506447,"lncRNA","9",3175,3
"101928578","ENSG00000232160","RAP2C-AS1","RAP2C-AS1",38.74,132161687,132432862,"lncRNA","X",271176,7
"101928612","ENSG00000228401","LNCEGFL7OS","LNCEGFL7OS",59.19,136647865,136663334,"lncRNA","9",15470,11
"101928650","ENSG00000231407","GORAB-AS1","GORAB-AS1",36.84,170460452,170538383,"lncRNA","1",77932,13
"101928673","ENSG00000203739","PRDX6-AS1","PRDX6-AS1",40.71,173417789,173489407,"lncRNA","1",71619,10
"101928674","ENSG00000266970","SOCS3-DT","SOCS3-DT",55.58,78357451,78374619,"lncRNA","17",17169,15
"101928696","ENSG00000229531","RABGAP1L-AS1","RABGAP1L-AS1",39.87,174934947,174954277,"lncRNA","1",19331,6
"101928708","ENSG00000261095","LOC101928708","",49.26,87212122,87226430,"lncRNA","16",14309,3
"101928731","ENSG00000258274","CRADD-AS1","CRADD-AS1",38.92,93702988,93737863,"lncRNA","12",34876,5
"101928736","ENSG00000260083","MIR762HG","MIR762HG",52.7,30875222,30895220,"lncRNA","16",19999,5
"101928782","ENSG00000224865","LOC101928782","",45.14,131897242,131948953,"lncRNA","7",51712,9
"101928820","ENSG00000234155","LINC02535","LINC02535",40.09,85320314,85404911,"lncRNA","6",84598,6
"101928855","ENSG00000262833","LOC101928855","",55.8,80801640,80805632,"lncRNA","17",3993,4
"101928869","ENSG00000228740","GABRG3-AS1","GABRG3-AS1",41.82,27038978,27161319,"lncRNA","15",122342,5
"101928893","ENSG00000251442","LOC101928893","LINC01094",39.56,78623173,78769640,"lncRNA","4",146468,8
"101928909","ENSG00000259163","TTC7B-AS1","TTC7B-AS1",44.83,90642603,90648894,"lncRNA","14",6292,5
"101928989","ENSG00000245832","MIR4300HG","MIR4300HG",36.63,81821272,82718299,"lncRNA","11",897028,16
"101929089","ENSG00000255435","TTC36-AS1","TTC36-AS1",44.85,118510273,118531141,"lncRNA","11",20869,7
"101929145","ENSG00000221817","PPP3CB-AS1","PPP3CB-AS1",44.44,73495297,73520070,"lncRNA","10",24774,11
"101929162","ENSG00000258136","PRDM4-AS1","PRDM4-AS1",40.18,107736555,107759968,"lncRNA","12",23414,6
"101929174","ENSG00000288018","LOC101929174","",37.95,88337378,88428551,"lncRNA","11",91174,14
"101929231","ENSG00000231969","MMADHC-DT","MMADHC-DT",37.4,149587196,150047447,"lncRNA","2",460252,14
"101929270","ENSG00000228395","LOC101929270","",45.93,128528603,128552494,"lncRNA","9",23892,5
"101929290","ENSG00000246477","MTMR9-AS1","MTMR9-AS1",38.67,11315859,11325429,"lncRNA","8",9571,4
"101929290","ENSG00000285340","MTMR9-AS1","MTMR9-AS1",38.67,2021419,2030989,"lncRNA","HG76_PATCH",9571,4
"101929344","ENSG00000231817","LINC01198","LINC01198",42.64,46455130,46534656,"lncRNA","13",79527,18
"101929387","ENSG00000260439","LMF1-AS1","LMF1-AS1",55.2,921033,934495,"lncRNA","16",13463,3
"101929526","ENSG00000233993","DTD1-AS1","DTD1-AS1",43.23,18674395,18698709,"lncRNA","20",24315,4
"101929578","ENSG00000293195","LOC101929578","",46.4,39237758,39271887,"lncRNA","17",34130,16
"101929584","ENSG00000256115","LINC02443","LINC02443",43.67,5226196,5290968,"lncRNA","12",64773,14
"101929596","ENSG00000231367","LINC02613","LINC02613",45.68,38406335,38536853,"lncRNA","2",130519,11
"101929620","ENSG00000260720","LINC01243","LINC01243",37.2,31371611,31381490,"lncRNA","9",9880,2
"101929639","ENSG00000233554","B4GALT1-AS1","B4GALT1-AS1",45.95,33166789,33182865,"lncRNA","9",16077,5
"101929651","ENSG00000224863","LINC01398","LINC01398",55.87,46446600,46451317,"lncRNA","1",4718,4
"101929680","ENSG00000236107","SCN1A-AS1","SCN1A-AS1",35.42,165957188,166390771,"lncRNA","2",433584,34
"101929688","ENSG00000235481","UBE2R2-AS1","UBE2R2-AS1",43.33,33732970,33818836,"lncRNA","9",85867,10
"101929698","ENSG00000277301","LOC101929698","",53.33,32509959,32520285,"lncRNA","20",10327,3
"101929746","ENSG00000230753","ZNF341-AS1","ZNF341-AS1",48.64,33787373,33812321,"lncRNA","20",24949,6
"101929753","ENSG00000231898","MYO3B-AS1","MYO3B-AS1",40.36,170332085,170408564,"lncRNA","2",76480,21
"101929989","ENSG00000283516","LITAFD","LITAFD",53.91,8875704,8885353,"protein_coding","16",9650,8
"101930091","ENSG00000310198","LOC101930091","",43.17,64623568,64634739,"lncRNA","15",11172,6
"101930593","ENSG00000267577","DNAAF3-AS1","DNAAF3-AS1",53.91,55158939,55177540,"lncRNA","19",18602,6
"101954271","ENSG00000207507","RNU6-9","RNU6-9",45.79,893484,893590,"snRNA","19",107,1
"10203","ENSG00000064989","CALCRL","CALCRL",33.03,187341946,187448506,"protein_coding","2",106561,18
"10209","ENSG00000173812","EIF1","EIF1",48.85,41688883,41693623,"protein_coding","17",4741,2
"10212","ENSG00000123136","DDX39A","DDX39A",55.54,14408798,14419385,"protein_coding","19",10588,10
"10234","ENSG00000128606","LRRC17","LRRC17",39.11,102912941,102945111,"protein_coding","7",32171,7
"10242","ENSG00000197584","KCNMB2","KCNMB2",37.69,178272932,178847008,"protein_coding","3",574077,11
"10242","ENSG00000275163","KCNMB2","",38.22,178419123,178843300,"protein_coding","3",424178,11
"102464831","ENSG00000278581","MIR6080","MIR6080",69.7,64780759,64780824,"miRNA","17",66,1
"102465134","ENSG00000273776","MIR6126","MIR6126",65.17,3485381,3485469,"miRNA","16",89,1
"102465255","ENSG00000278418","MIR6512","MIR6512",48.05,177313806,177313882,"miRNA","2",77,1
"102465435","ENSG00000283712","MIR6727","MIR6727",72.31,1312502,1312566,"miRNA","1",65,1
"102465450","ENSG00000276769","MIR6752","MIR6752",69.01,67490245,67490315,"miRNA","11",71,1
"102465511","ENSG00000284229","MIR6848","MIR6848",67.14,144317246,144317315,"miRNA","8",70,2
"102465511","ENSG00000285428","MIR6848","MIR6848",67.14,47849,47918,"miRNA","HG2419_PATCH",70,2
"102465666","ENSG00000284082","MIR7109","MIR7109",64.62,31621467,31621531,"miRNA","22",65,1
"102465668","ENSG00000276712","MIR7111","MIR7111",58.33,35470508,35470579,"miRNA","6",72,1
"102465696","ENSG00000283450","MIR486-2","MIR486-2",64.06,41660444,41660507,"miRNA","8",64,1
"102465837","ENSG00000278438","MIR7849","MIR7849",36.79,146408583,146408688,"miRNA","4",106,1
"102465906","ENSG00000284054","MIR7112","MIR7112",64.62,144262673,144262737,"miRNA","8",65,1
"102466081","ENSG00000276162","MIR5739","MIR5739",48.75,28459869,28459948,"miRNA","22",80,1
"102466723","ENSG00000283836","MIR6734","MIR6734",52.94,43364648,43364715,"miRNA","1",68,1
"102466874","ENSG00000276221","MIR8057","MIR8057",43.48,26591467,26591535,"miRNA","18",69,1
"10249","ENSG00000149124","GLYAT","GLYAT",39.37,58640426,58732010,"protein_coding","11",91585,8
"102659353","ENSG00000280634","THRIL","THRIL",44.51,125025434,125027410,"lncRNA","12",1977,1
"10269","ENSG00000084073","ZMPSTE24","ZMPSTE24",40.81,40258041,40294199,"protein_coding","1",36159,14
"102723446","ENSG00000237471","LINC03209","",43.02,45940449,46000898,"lncRNA","7",60450,12
"102723582","ENSG00000272758","WDR5B-DT","WDR5B-DT",39.64,122415520,122443180,"lncRNA","3",27661,9
"102723752","ENSG00000248668","LOC102723752","OXCT1-AS1",40.69,41868320,41880210,"lncRNA","5",11891,6
"102723757","ENSG00000258096","SLC38A2-AS1","SLC38A2-AS1",60.28,46371418,46373791,"lncRNA","12",2374,5
"102723789","ENSG00000293066","LOC102723789","",42.37,39934568,40000627,"lncRNA","6",66060,13
"102723809","ENSG00000259116","HSPA2-AS1","HSPA2-AS1",38.51,64508815,64540369,"lncRNA","14",31555,7
"102723824","ENSG00000224875","EML4-AS1","EML4-AS1",42.47,42142417,42170486,"lncRNA","2",28070,7
"102724015","ENSG00000259146","SIPA1L1-AS1","SIPA1L1-AS1",43.38,71292719,71321892,"lncRNA","14",29174,10
"102724030","ENSG00000248576","LOC102724030","",47.66,54163139,54168595,"lncRNA","12",5457,3
"102724047","ENSG00000260969","WWOX-AS1","WWOX-AS1",46.18,78234652,78241989,"lncRNA","16",7338,4
"102724064","ENSG00000255468","B4GAT1-DT","B4GAT1-DT",48.83,66347845,66364804,"lncRNA","11",16960,5
"102724201","ENSG00000228290","TBX18-AS1","TBX18-AS1",38.58,84687712,84709578,"lncRNA","6",21867,9
"102724397","ENSG00000264964","TWSG1-DT","TWSG1-DT",41.31,9287952,9334558,"lncRNA","18",46607,11
"102724479","ENSG00000240497","LOC102724479","",44.3,171459230,171469720,"lncRNA","3",10491,6
"102724515","ENSG00000204792","LINC01291","LINC01291",44.99,74908953,74943494,"lncRNA","2",34542,8
"102724548","ENSG00000226088","LINC03102","LINC03102",37.76,70359556,70360548,"lncRNA","1",993,2
"102724596","ENSG00000248714","ZNF652-AS1","ZNF652-AS1",49.31,49361150,49476988,"lncRNA","17",115839,14
"102724601","ENSG00000227373","RABGAP1L-DT","RABGAP1L-DT",40.5,174110268,174160394,"lncRNA","1",50127,8
"102724708","ENSG00000271966","ARFGEF1-DT","ARFGEF1-DT",40.81,67343138,67491875,"lncRNA","8",148738,10
"102724814","ENSG00000258727","AP1G2-AS1","AP1G2-AS1",55.58,23561097,23568237,"lncRNA","14",7141,4
"102724832","ENSG00000250220","ANKRD17-DT","ANKRD17-DT",39.35,73258885,73353608,"lncRNA","4",94724,13
"10276","ENSG00000173848","NET1","NET1",37.01,5412543,5459058,"protein_coding","10",46516,13
"10279","ENSG00000112812","PRSS16","PRSS16",49.77,27247701,27256646,"protein_coding","6",8946,12
"10284","ENSG00000150459","SAP18","SAP18",43.16,21140119,21149452,"protein_coding","13",9334,4
"10297","ENSG00000115266","APC2","APC2",63.5,1446302,1473244,"protein_coding","19",26943,15
"10302","ENSG00000174446","SNAPC5","SNAPC5",45.54,66487639,66497823,"protein_coding","15",10185,5
"10312","ENSG00000110719","TCIRG1","TCIRG1",63.69,68038977,68050899,"protein_coding","11",11923,19
"103164619","ENSG00000254166","PCAT2","CASC19",38.79,127072694,127227541,"lncRNA","8",154848,11
"10322","ENSG00000135632","SMYD5","SMYD5",50.97,73214222,73227229,"protein_coding","2",13008,14
"10344","ENSG00000006606","CCL26","CCL26",48.09,75769533,75789896,"protein_coding","7",20364,4
"103689912","ENSG00000267280","TBX2-AS1","TBX2-AS1",56.22,61361666,61413305,"lncRNA","17",51640,14
"103689913","ENSG00000235221","LINC00383","LINC00383",33.95,69221866,69322190,"lncRNA","13",100325,7
"103689915","ENSG00000186047","DLEU1-AS1","DLEU7",39.9,50519364,50843939,"protein_coding","13",324576,3
"103752584","ENSG00000255920","CCND2-AS1","CCND2-AS1",45.79,4247981,4276265,"lncRNA","12",28285,5
"103752586","ENSG00000290864","BIRC6-AS2","BIRC6-AS2",38.31,32557273,32574818,"lncRNA","2",17546,3
"10383","ENSG00000188229","TUBB4B","TUBB4B",63.22,137241278,137243713,"protein_coding","9",2436,3
"10398","ENSG00000101335","MYL9","MYL9",57.91,36541482,36551950,"protein_coding","20",10469,4
"104169670","ENSG00000255850","RXYLT1-AS1","RXYLT1-AS1",40.72,63804739,63822219,"lncRNA","12",17481,6
"10418","ENSG00000262655","SPON1","SPON1",42,13962372,14268133,"protein_coding","11",305762,16
"104355152","ENSG00000231689","LINC01090","LINC01090",36.02,187711775,188384400,"lncRNA","2",672626,12
"104355426","ENSG00000226696","LENG8-AS1","LENG8-AS1",48.23,54436709,54449440,"lncRNA","19",12732,10
"104355426","ENSG00000275470","LENG8-AS1","LENG8-AS1",48.17,427105,431337,"lncRNA","HSCHR19_4_CTG3_1",4233,10
"10451","ENSG00000134215","VAV3","VAV3",37.55,107571161,107965275,"protein_coding","1",394115,39
"10461","ENSG00000153208","MERTK","MERTK",43.53,111898456,112040637,"protein_coding","2",142182,20
"10487","ENSG00000131236","CAP1","CAP1",43.54,40039735,40072767,"protein_coding","1",33033,16
"10489","ENSG00000132128","LRRC41","LRRC41",47.42,46261195,46303630,"protein_coding","1",42436,12
"10513","ENSG00000062725","APPBP2","APPBP2",39.71,60443158,60526242,"protein_coding","17",83085,16
"10524","ENSG00000172977","KAT5","KAT5",55.17,65711992,65719604,"protein_coding","11",7613,13
"105369443","ENSG00000256684","LINC02737","LINC02737",36.68,96444630,96985810,"lncRNA","11",541181,16
"105369557","ENSG00000255062","TIRAP-AS1","TIRAP-AS1",45.35,126294295,126304336,"lncRNA","11",10042,4
"105369728","ENSG00000256442","LOC105369728","",55.92,9647006,9648600,"lncRNA","12",1595,3
"105369736","ENSG00000258167","LOC105369736","",35.81,40305976,40443911,"lncRNA","12",137936,16
"105369759","ENSG00000257346","DHH-AS1","DHH-AS1",56.97,49090208,49093421,"lncRNA","12",3214,4
"105369865","ENSG00000257557","PPP1R12A-AS1","PPP1R12A-AS1",39.77,79934901,79942712,"lncRNA","12",7812,4
"105369897","ENSG00000258100","LINC02823","LINC02823",36.05,91326926,91368609,"lncRNA","12",41684,9
"105369911","ENSG00000257283","LOC105369911","",41.22,93894887,94011389,"lncRNA","12",116503,6
"105370027","ENSG00000248636","PRKAB1-AS1","PRKAB1-AS1",43.25,119361247,119668508,"lncRNA","12",307262,11
"105370315","ENSG00000287159","LOC105370315","",34.79,92607712,92677748,"lncRNA","13",70037,6
"105370364","ENSG00000290807","LOC105370364","",46.07,110945328,110981178,"lncRNA","13",35851,8
"105370540","ENSG00000258502","LINC02290","LINC02290",41.08,66111557,66131716,"lncRNA","14",20160,12
"105370622","ENSG00000258716","TTC7B-AS2","TTC7B-AS2",45.25,90697333,90699374,"lncRNA","14",2042,2
"105370787","ENSG00000259584","LOC105370787","",48.17,40056904,40081819,"lncRNA","15",24916,6
"105370792","ENSG00000174171","LOC105370792","",54.87,41892747,41899528,"lncRNA","15",6782,1
"105370921","ENSG00000259343","LOC105370921","TMC3-AS1",38.89,81324301,81696991,"lncRNA","15",372691,9
"105371046","ENSG00000260989","LOC105371046","",51.55,1580527,1610328,"lncRNA","16",29802,3
"105371048","ENSG00000282069","LINC02124","LINC02124",48.79,19242,20561,"lncRNA","HSCHR16_4_CTG1",1320,7
"105371048","ENSG00000259947","LINC02124","LINC02124",44.48,1859900,1890762,"lncRNA","16",30863,7
"105371115","ENSG00000261195","IQCK-AS1","IQCK-AS1",43.09,19760757,19766230,"lncRNA","16",5474,3
"105371130","ENSG00000293459","SLC68A2P","",40.62,22385769,22407598,"lncRNA","16",21830,5
"105371296","ENSG00000261638","LOC105371296","",39.93,58847715,58880362,"lncRNA","16",32648,7
"105371362","ENSG00000299389","LOC105371362","",51.22,81629883,81632990,"lncRNA","16",3108,4
"105371414","ENSG00000260279","LOC105371414","",52.33,89296128,89298317,"lncRNA","16",2190,3
"105371618","ENSG00000294810","LOC105371618","",37.03,172824871,172836091,"lncRNA","1",11221,4
"105371620","ENSG00000224977","RC3H1-DT","RC3H1-DT",57.34,174021681,174023628,"lncRNA","1",1948,3
"105371703","ENSG00000302531","LOC105371703","",42.02,27071599,27089255,"lncRNA","17",17657,5
"105371722","ENSG00000291717","MIR4733HG","MIR4733HG",50.04,169961,174624,"lncRNA","HG2407_PATCH",4664,11
"105371722","ENSG00000264107","MIR4733HG","MIR4733HG",45.05,31061720,31096045,"lncRNA","17",34326,11
"105371730","ENSG00000214708","LNCMB1","",53.66,32141226,32143135,"lncRNA","17",1910,2
"105371789","ENSG00000267638","LOC105371789","",54.91,44115912,44120595,"lncRNA","17",4684,3
"105371795","ENSG00000267288","HEXIM2-AS2","HEXIM2-AS2",56.25,45168800,45176108,"lncRNA","17",7309,4
"105371887","ENSG00000263893","LOC105371887","",48.91,72640672,72644490,"lncRNA","17",3819,3
"105371960","ENSG00000297316","LOC105371960","",40.76,1513836,1522252,"lncRNA","18",8417,3
"105372280","ENSG00000283980","GNG14","GNG14",61.65,12687998,12688422,"protein_coding","19",425,1
"105372295","ENSG00000279529","LOC105372295","",56.14,16572548,16578954,"lncRNA","19",6407,3
"105372589","ENSG00000236559","BCL2L1-AS1","BCL2L1-AS1",46.9,31675088,31716842,"lncRNA","20",41755,4
"105372705","ENSG00000283078","LOC105372705","",67.41,62064019,62068535,"lncRNA","20",4517,6
"105372725","ENSG00000230226","LOC105372725","",53.29,63498258,63518895,"lncRNA","20",20638,6
"105372906","ENSG00000287445","LOC105372906","",49.73,212429959,212433507,"lncRNA","1",3549,2
"105373017","ENSG00000303430","LOC105373017","",44.05,35232631,35258387,"lncRNA","22",25757,7
"105373148","ENSG00000233785","SAT1-DT","SAT1-DT",45.9,23772809,23783406,"lncRNA","X",10598,4
"105373273","ENSG00000289566","LOC105373273","",43.84,247273242,247286489,"lncRNA","1",13248,7
"105373273","ENSG00000291889","LOC105373273","",43.78,39828,52932,"lncRNA","HG2571_PATCH",13105,7
"105373328","ENSG00000300121","LOC105373328","",38.62,121019922,121047761,"lncRNA","X",27840,5
"105373424","ENSG00000294395","LOC105373424","",44.09,10198674,10202477,"lncRNA","2",3804,3
"105373584","ENSG00000294762","LOC105373584","",51.12,120301776,120319341,"lncRNA","2",17566,6
"105374114","ENSG00000248468","LOC105374114","",42.25,131502564,131520882,"lncRNA","3",18319,5
"105374205","ENSG00000241479","MECOM-AS1","MECOM-AS1",37.31,169447867,169477052,"lncRNA","3",29186,5
"105374363","ENSG00000234072","GTF3C2-AS2","GTF3C2-AS2",49.11,27356246,27367881,"lncRNA","2",11636,4
