"seqnames","start","end","width","strand","Fold","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","orientation"
"chr22",23180938,23182833,1896,"+",0.90740227865323,3.43021597992935e-05,"Promoter",22,23180509,23318037,137529,1,"613","ENST00000305877.13",429,"ENSG00000186716","BCR","BCR activator of RhoGEF and GTPase","sense"
"chr21",44321662,44331164,9503,"+",0.951436670361638,3.58911482376266e-05,"Promoter",21,44322962,44325635,2674,1,"5211","ENST00000495274.1",0,"ENSG00000141959","PFKL","phosphofructokinase, liver type","sense"
"chrX",41085628,41086723,1096,"+",1.05735525770324,3.58911482376266e-05,"Promoter",23,41085848,41232759,146912,1,"8239","ENST00000703987.1",0,"ENSG00000124486","USP9X","ubiquitin specific peptidase 9 X-linked","sense"
"chr7",100865751,100868867,3117,"+",1.05319654415048,3.58911482376266e-05,"Promoter",7,100868036,100868107,72,1,"102466755","ENST00000617506.1",0,"ENSG00000283821","MIR6875","microRNA 6875","sense"
"chr5",666434,675005,8572,"+",0.964829865217722,3.58911482376266e-05,"Exon (ENST00000514507.1/55722, exon 5 of 5)",5,655455,667168,11714,1,"55722","ENST00000514507.1",10979,"ENSG00000112877","CEP72","centrosomal protein 72","sense"
"chr19",14441136,14441406,271,"+",1.2101454293928,3.58911482376266e-05,"5' UTR",19,14440373,14441434,1062,1,"5585","ENST00000592794.1",763,"ENSG00000123143","PKN1","protein kinase N1","sense"
"chr19",1206363,1207220,858,"+",0.974422896266092,3.60482026777913e-05,"Promoter",19,1206816,1228431,21616,1,"6794","ENST00000593219.6",0,"ENSG00000118046","STK11","serine/threonine kinase 11","sense"
"chr22",37568109,37569823,1715,"+",0.892338235587741,3.65344558195387e-05,"3' UTR",22,37564406,37566495,2090,1,"11135","ENST00000434728.1",3703,"ENSG00000128283","CDC42EP1","CDC42 effector protein 1","sense"
"chr6",124962783,124963419,637,"+",1.210780701065,3.65344558195387e-05,"Promoter",6,124963249,124971573,8325,1,"154214","ENST00000519971.1",0,"ENSG00000146373","RNF217","ring finger protein 217","sense"
"chr16",721587,726689,5103,"+",1.16784662209849,3.66397115823193e-05,"Promoter",16,722582,726429,3848,2,"124093","ENST00000485091.5",0,"ENSG00000162004","CCDC78","coiled-coil domain containing 78","antisense"
"chr17",77401502,77402781,1280,"+",1.02557991359677,3.88939987809664e-05,"Promoter",17,77402101,77484128,82028,1,"10801","ENST00000592420.1",0,"ENSG00000184640","SEPTIN9","septin 9","sense"
"chr5",661807,665811,4005,"+",1.08465116577135,4.15261422715525e-05,"3' UTR",5,655455,667168,11714,1,"55722","ENST00000514507.1",6352,"ENSG00000112877","CEP72","centrosomal protein 72","sense"
"chr15",81001059,81003958,2900,"+",1.2142982918649,4.41048165039344e-05,"Promoter",15,81002142,81002279,138,1,"128071545","ENST00000676205.1",0,"ENSG00000288625","LOC128071545","uncharacterized LOC128071545","sense"
"chr19",1042068,1043438,1371,"+",1.24866141425223,4.42287180274525e-05,"Exon (ENST00000433129.6/10347, exon 5 of 44)",19,1041205,1042104,900,1,"10347","ENST00000527496.1",863,"ENSG00000064687","ABCA7","ATP binding cassette subfamily A member 7","sense"
"chr16",85170221,85172854,2634,"+",1.14693708753144,4.4841560725594e-05,"Promoter",16,85171276,85185363,14088,1,"23199","ENST00000574293.1",0,"ENSG00000131149","GSE1","Gse1 coiled-coil protein","sense"
"chr19",45522408,45522824,417,"+",1.1720045585531,4.55220239951574e-05,"Promoter",19,45522532,45526989,4458,1,"7408","ENST00000705987.1",0,"ENSG00000125753","VASP","vasodilator stimulated phosphoprotein","sense"
"chr1",228140452,228150233,9782,"+",0.872526174364997,4.61525476099503e-05,"Promoter",1,228141123,228145762,4640,1,"2987","ENST00000491613.1",0,"ENSG00000143774","GUK1","guanylate kinase 1","sense"
"chr22",19719252,19723766,4515,"+",0.822624954831046,4.74400027327338e-05,"Promoter",22,19720554,19724224,3671,1,"100526833","ENST00000470814.1",0,"ENSG00000284874","SEPT5-GP1BB","SEPT5-GP1BB readthrough","sense"
"chr7",100675599,100680808,5210,"+",0.96682091953201,4.86408703464211e-05,"Promoter",7,100675727,100678297,2571,1,"2783","ENST00000431068.5",0,"ENSG00000172354","GNB2","G protein subunit beta 2","sense"
"chr7",101087574,101089038,1465,"+",0.898171791963354,4.95234991848085e-05,"Exon (ENST00000306085.11/81844, exon 3 of 3)",7,101086785,101087508,724,1,"81844","ENST00000467847.1",789,"ENSG00000169871","TRIM56","tripartite motif containing 56","sense"
"chr11",289562,292397,2836,"+",0.950406116850548,5.35655352508975e-05,"Promoter",11,289920,292576,2657,1,"80162","ENST00000482937.2",0,"ENSG00000142102","PGGHG","protein-glucosylgalactosylhydroxylysine glucosidase","sense"
"chr19",45144658,45147014,2357,"+",1.2061244292553,5.37387751314967e-05,"Promoter",19,45145132,45147280,2149,1,"284352","ENST00000540059.1",0,"ENSG00000104866","PPP1R37","protein phosphatase 1 regulatory subunit 37","sense"
"chr19",7921438,7923512,2075,"+",1.19427603416038,5.92848394530729e-05,"Promoter",19,7921318,7922197,880,1,"6618","ENST00000596520.1",120,"ENSG00000104976","SNAPC2","small nuclear RNA activating complex polypeptide 2","sense"
"chr19",798141,804703,6563,"+",0.855024862637977,5.92848394530729e-05,"Promoter",19,798428,812275,13848,1,"5725","ENST00000679114.1",0,"ENSG00000011304","PTBP1","polypyrimidine tract binding protein 1","sense"
"chr19",1393361,1397393,4033,"+",1.12595876136758,6.04353515016543e-05,"3' UTR",19,1397383,1399747,2365,2,"2593","ENST00000640164.1",2354,"ENSG00000130005","GAMT","guanidinoacetate N-methyltransferase","antisense"
"chr11",75571780,75572710,931,"+",1.03172309655359,6.05753934640003e-05,"3' UTR",11,75567782,75572782,5001,1,"871","ENST00000525876.1",3998,"ENSG00000149257","SERPINH1","serpin family H member 1","sense"
"chr16",85612739,85619297,6559,"+",0.888608998318425,6.12498974384609e-05,"Promoter",16,85613157,85655872,42716,1,"23199","ENST00000411612.5",0,"ENSG00000131149","GSE1","Gse1 coiled-coil protein","sense"
"chr1",32769155,32772452,3298,"+",0.930177494974195,6.20681591813365e-05,"Exon (ENST00000401073.7/57648, exon 5 of 7)",1,32765667,32774970,9304,1,"57648","ENST00000373480.1",3488,"ENSG00000162522","NHSL3","NHS like 3","sense"
"chr16",2527567,2531810,4244,"+",0.946508337521966,6.27675694746405e-05,"Promoter",16,2527570,2528495,926,1,"51005","ENST00000570028.5",0,"ENSG00000162066","AMDHD2","amidohydrolase domain containing 2","sense"
"chr2",74100393,74103886,3494,"+",0.916011538918165,6.35713302484971e-05,"3' UTR",2,74123965,74135640,11676,1,"200424","ENST00000652224.1",-20079,"ENSG00000187605","TET3","tet methylcytosine dioxygenase 3","sense"
"chr16",263175,266452,3278,"+",0.995685013728353,6.42710462653634e-05,"3' UTR",16,262508,265090,2583,1,"83986","ENST00000424016.1",667,"ENSG00000167930","FAM234A","family with sequence similarity 234 member A","sense"
"chr1",2228819,2231617,2799,"+",1.16542430920098,6.42710462653634e-05,"Promoter",1,2228319,2310213,81895,1,"6497","ENST00000378536.5",500,"ENSG00000157933","SKI","SKI proto-oncogene","sense"
"chr12",131917431,131919547,2117,"+",1.00512180096098,6.42710462653634e-05,"Promoter",12,131918302,131921550,3249,1,"8408","ENST00000540647.5",0,"ENSG00000177169","ULK1","unc-51 like autophagy activating kinase 1","sense"
"chr16",23678858,23680272,1415,"+",1.00923574928575,6.42710462653634e-05,"Promoter",16,23678869,23681022,2154,1,"5347","ENST00000570220.5",0,"ENSG00000166851","PLK1","polo like kinase 1","sense"
"chr21",43802250,43804805,2556,"+",0.907337035283202,6.42710462653634e-05,"3' UTR",21,43797361,43805293,7933,1,"8568","ENST00000471909.1",4889,"ENSG00000160214","RRP1","ribosomal RNA processing 1","sense"
"chr7",128834788,128841562,6775,"+",0.876585567285892,6.42710462653634e-05,"Promoter",7,128841331,128842858,1528,1,"2318","ENST00000388853.3",0,"ENSG00000128591","FLNC","filamin C","sense"
"chr8",144137785,144144912,7128,"+",0.965794419533876,6.66528478791701e-05,"Promoter",8,144137804,144140724,2921,1,"51236","ENST00000533266.5",0,"ENSG00000235173","HGH1","HGH1 cochaperone","sense"
"chr22",37566180,37566736,557,"+",1.12157925759225,6.84186816652404e-05,"5' UTR",22,37564406,37566495,2090,1,"11135","ENST00000434728.1",1774,"ENSG00000128283","CDC42EP1","CDC42 effector protein 1","sense"
"chr7",604720,606432,1713,"+",1.23769841064229,6.92258746349176e-05,"Promoter",7,604652,608482,3831,1,"101926963","ENST00000749501.1",68,"ENSG00000237181","PRKAR1B-AS1","PRKAR1B antisense RNA 1","sense"
"chr19",50480148,50482883,2736,"+",1.1021276213241,7.07661091069849e-05,"3' UTR",19,50476943,50479066,2124,1,"284361","ENST00000597799.1",3205,"ENSG00000161671","EMC10","ER membrane protein complex subunit 10","sense"
"chr2",241767732,241769549,1818,"+",1.2132422458812,7.07661091069849e-05,"3' UTR",2,241776822,241804287,27466,1,"64090","ENST00000192314.7",-7273,"ENSG00000154252","GAL3ST2","galactose-3-O-sulfotransferase 2","sense"
"chr11",46381846,46382765,920,"+",1.09821267963329,7.139689094256e-05,"Promoter",11,46381753,46383783,2031,1,"4192","ENST00000407067.1",93,"ENSG00000110492","MDK","midkine","sense"
"chr16",1773373,1780876,7504,"+",0.952795688997364,7.14090526517581e-05,"Promoter",16,1774945,1775878,934,1,"197342","ENST00000561564.5",0,"ENSG00000197774","EME2","essential meiotic structure-specific endonuclease subunit 2","sense"
"chr19",35633095,35634378,1284,"+",1.20632618034892,7.26671613150401e-05,"Exon (ENST00000588161.5/79171, exon 5 of 9)",19,35629131,35637641,8511,1,"79171","ENST00000589871.1",3964,"ENSG00000126254","RBM42","RNA binding motif protein 42","sense"
"chr22",41354567,41359903,5337,"+",0.88641654295187,7.88990076435765e-05,"3' UTR",22,41367333,41399324,31992,1,"7008","ENST00000406644.7",-7430,"ENSG00000167074","TEF","TEF transcription factor, PAR bZIP family member","sense"
"chr3",47845688,47852741,7054,"+",0.828055440394044,7.91859422173198e-05,"Promoter",3,47849555,47849629,75,1,"100302232","ENST00000408658.1",0,"ENSG00000221585","MIR1226","microRNA 1226","sense"
"chr16",2761552,2771340,9789,"+",0.664930212708175,8.12689167345248e-05,"Promoter",16,2764711,2771224,6514,1,"23524","ENST00000572883.2",0,"ENSG00000167978","SRRM2","serine/arginine repetitive matrix 2","sense"
"chr4",2630951,2631172,222,"+",1.31803057666917,8.24703005899516e-05,"5' UTR",4,2625462,2731889,106428,1,"8603","ENST00000513898.5",5489,"ENSG00000125386","FAM193A","family with sequence similarity 193 member A","sense"
"chr11",65210973,65212289,1317,"+",0.968498479511714,8.49366632735075e-05,"3' UTR",11,65213840,65242757,28918,1,"440044","ENST00000525437.5",-1551,"ENSG00000293475","SLC22A20P","solute carrier family 22 member 20, pseudogene","sense"
"chr9",129147249,129148919,1671,"+",0.875009783840103,8.95595208327077e-05,"3' UTR",9,129142025,129147995,5971,1,"5524","ENST00000434095.2",5224,"ENSG00000119383","PTPA","protein phosphatase 2 phosphatase activator","sense"
"chr19",579484,584926,5443,"+",0.749188322460262,8.9920727928672e-05,"Promoter",19,580647,582585,1939,1,"682","ENST00000680551.1",0,"ENSG00000172270","BSG","basigin (Ok blood group)","sense"
"chr13",43968527,43971238,2712,"+",0.908582525429061,9.02329347235053e-05,"Exon (ENST00000378718.2/ENST00000378718.2, exon 1 of 1)",13,43992876,44014908,22033,2,"105370182","ENST00000772397.1",43670,NA,"LOC105370182","uncharacterized LOC105370182","antisense"
"chr21",45290465,45295329,4865,"+",0.987964907538456,9.0670440723644e-05,"Promoter",21,45293414,45353531,60118,1,"105372839","ENST00000716681.1",0,"ENSG00000223768","LOC105372839","uncharacterized LOC105372839","sense"
"chr5",154755472,154756271,800,"+",1.30074153113981,9.0670440723644e-05,"Promoter",5,154755985,154793649,37665,1,"23367","ENST00000517616.5",0,"ENSG00000155506","LARP1","La ribonucleoprotein 1, translational regulator","sense"
"chr12",132549575,132554344,4770,"+",1.05869080939043,9.0883868637644e-05,"Promoter",12,132550729,132554947,4219,1,"124903061","ENST00000624087.1",0,NA,"LOC124903061","uncharacterized LOC124903061","sense"
"chr19",1253196,1255707,2512,"+",1.18030571453656,9.13301827809754e-05,"Promoter",19,1253684,1254303,620,1,"90007","ENST00000590136.1",0,"ENSG00000167470","MIDN","midnolin","sense"
"chr7",39949677,39950786,1110,"+",1.23285892239259,9.25523852129542e-05,"Promoter",7,39947522,39949977,2456,2,"112267983","ENST00000569710.2",0,NA,"CDK13-DT","CDK13 divergent transcript","antisense"
"chr7",5605384,5607452,2069,"+",0.911649679232886,9.53359924937729e-05,"3' UTR",7,5602872,5606654,3783,1,"6624","ENST00000473330.1",2512,"ENSG00000075618","FSCN1","fascin actin-bundling protein 1","sense"
"chr16",29806675,29811363,4689,"+",0.740248504825171,9.76888998469708e-05,"Promoter",16,29808651,29810098,1448,2,"112268170","ENST00000818129.1",0,NA,"MVP-DT","MVP divergent transcript","antisense"
"chr20",63685256,63690430,5175,"+",1.03323811838774,0.000108239536987545,"Promoter",20,63686371,63698684,12314,1,"100533107","ENST00000480273.5",0,"ENSG00000026036","RTEL1-TNFRSF6B","RTEL1-TNFRSF6B readthrough (NMD candidate)","sense"
"chr1",1048906,1050845,1940,"+",1.13283684949671,0.000111915291261636,"Promoter",1,1048529,1049394,866,1,"375790","ENST00000492947.1",377,"ENSG00000188157","AGRN","agrin","sense"
"chr7",1539795,1542832,3038,"+",1.03858799963016,0.000116114333019059,"3' UTR",7,1538708,1540373,1666,1,"7975","ENST00000406174.2",1087,"ENSG00000198517","MAFK","MAF bZIP transcription factor K","sense"
"chr1",202181587,202189401,7815,"+",0.899947146827916,0.000116711010417797,"Promoter",1,202183598,202189449,5852,1,"148713","ENST00000638692.1",0,"ENSG00000293457","PTPRVP","protein tyrosine phosphatase receptor type V, pseudogene","sense"
"chr3",128069447,128072832,3386,"+",0.80192774963398,0.000121161465715489,"3' UTR",3,128067781,128069751,1971,1,"29927","ENST00000498837.1",1666,"ENSG00000058262","SEC61A1","SEC61 translocon subunit alpha 1","sense"
"chr19",49834900,49838075,3176,"+",1.0908671168912,0.000121712636394506,"3' UTR",19,49832884,49836979,4096,1,"81857","ENST00000594998.1",2016,"ENSG00000104973","MED25","mediator complex subunit 25","sense"
"chr1",10628743,10632457,3715,"+",0.918036501358502,0.000121804117934657,"3' UTR",1,10642082,10645076,2995,2,"54897","ENST00000447850.3",12619,"ENSG00000130940","CASZ1","castor zinc finger 1","antisense"
"chr16",2817648,2822204,4557,"+",0.957840030954847,0.000124539761020829,"Promoter",16,2817673,2821187,3515,1,"10942","ENST00000577043.1",0,"ENSG00000007038","PRSS21","serine protease 21","sense"
"chr7",151074028,151076404,2377,"+",0.916520136203125,0.000125693666945443,"Promoter",7,151075983,151076524,542,1,"6522","ENST00000469467.1",0,"ENSG00000164889","SLC4A2","solute carrier family 4 member 2","sense"
"chr22",49962529,49966258,3730,"+",0.987083797428771,0.000128448712653527,"Promoter",22,49962866,49962939,74,1,"102465493","ENST00000617625.1",0,"ENSG00000276753","MIR6821","microRNA 6821","sense"
"chr4",2793886,2801559,7674,"+",1.00354448488797,0.000130347107859259,"Promoter",4,2794159,2824782,30624,1,"6452","ENST00000511237.5",0,"ENSG00000087266","SH3BP2","SH3 domain binding protein 2","sense"
"chr16",1743330,1747184,3855,"+",0.931077772613591,0.000133227341889158,"Promoter",16,1744039,1748726,4688,1,"23162","ENST00000568271.5",0,"ENSG00000138834","MAPK8IP3","mitogen-activated protein kinase 8 interacting protein 3","sense"
"chr16",2081195,2087343,6149,"+",0.945075690028328,0.000133264352398226,"Promoter",16,2081475,2084297,2823,1,"7249","ENST00000643533.1",0,"ENSG00000103197","TSC2","TSC complex subunit 2","sense"
"chr16",2167557,2172571,5015,"+",1.00708316483944,0.000139686277564808,"Promoter",16,2170628,2178017,7390,1,"84231","ENST00000704453.1",0,"ENSG00000131653","TRAF7","TNF receptor associated factor 7","sense"
"chr9",136347240,136356195,8956,"+",0.973337074212426,0.000139686277564808,"Promoter",9,136353057,136359605,6549,1,"26086","ENST00000429455.5",0,"ENSG00000160360","GPSM1","G protein signaling modulator 1","sense"
"chr10",101006492,101007679,1188,"+",1.02057999351812,0.000144862139480525,"3' UTR",10,100999808,101007833,8026,1,"84445","ENST00000454422.2",6684,"ENSG00000107816","LZTS2","leucine zipper tumor suppressor 2","sense"
"chr16",67197661,67198758,1098,"+",1.0919903148155,0.000145160672645255,"Promoter",16,67199111,67204029,4919,1,"79767","ENST00000360833.6",-353,"ENSG00000102890","ELMO3","engulfment and cell motility 3","sense"
"chr19",973130,975318,2189,"+",0.876344413962121,0.000146746813017659,"3' UTR",19,966787,968795,2009,1,"1820","ENST00000590749.2",6343,"ENSG00000116017","ARID3A","AT-rich interaction domain 3A","sense"
"chr16",88508598,88516968,8371,"+",1.06679397352218,0.000148131568050045,"3' UTR",16,88512960,88531053,18094,2,"100128882","ENST00000563243.1",14085,"ENSG00000261744","ZFPM1-AS1","ZFPM1 antisense RNA 1","antisense"
"chr19",45302403,45303968,1566,"+",1.04207372294456,0.000148734192474717,"3' UTR",19,45306413,45322875,16463,2,"1158","ENST00000221476.4",18907,"ENSG00000104879","CKM","creatine kinase, M-type","antisense"
"chr7",102467279,102469813,2535,"+",1.24998301025143,0.000148734192474717,"Promoter",7,102467342,102468445,1104,1,"222229","ENST00000485417.1",0,"ENSG00000161036","LRWD1","leucine rich repeats and WD repeat domain containing 1","sense"
"chr15",34495102,34495787,686,"+",0.827882292260364,0.00014915022357809,"Exon (ENST00000568912.1/ENST00000568912.1, exon 1 of 1)",15,34528290,34528371,82,2,"100422845","ENST00000408138.1",32584,"ENSG00000221065","MIR1233-2","microRNA 1233-2","antisense"
"chr2",241848377,241859719,11343,"+",0.913124148063828,0.000151644614876858,"Promoter",2,241849884,241858894,9011,2,"5133","ENST00000334409.10",0,"ENSG00000188389","PDCD1","programmed cell death 1","antisense"
"chr19",38726482,38731812,5331,"+",0.77692254559493,0.000151644614876858,"Promoter",19,38701056,38728387,27332,2,"107985291","ENST00000754980.1",0,NA,"LOC107985291","uncharacterized LOC107985291","antisense"
"chr16",85569171,85572799,3629,"+",0.825056503681238,0.000151828641952934,"Intron (ENST00000637419.1/23199, intron 2 of 2)",16,85555967,85654346,98380,1,"23199","ENST00000635906.1",13204,"ENSG00000131149","GSE1","Gse1 coiled-coil protein","sense"
"chr17",45240770,45244013,3244,"+",1.11533107860706,0.000152336035796487,"Promoter",17,45238028,45241734,3707,2,"107985040","ENST00000587534.1",0,"ENSG00000233175","FMNL1-AS1","FMNL1 antisense RNA 1","antisense"
"chr12",132567018,132575670,8653,"+",1.03097380491457,0.000152336035796487,"Promoter",12,132571152,132572594,1443,1,"57666","ENST00000543453.1",0,"ENSG00000112787","FBRSL1","fibrosin like 1","sense"
"chr19",55341791,55348608,6818,"+",0.869345296325127,0.000152975427631483,"Promoter",19,55341794,55348120,6327,1,"84787","ENST00000630497.1",0,"ENSG00000133247","KMT5C","lysine methyltransferase 5C","sense"
