"seqnames","start","end","width","strand","Fold","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","orientation"
"chr16",30723076,30724986,1911,"+",-1.14880100151272,0.018624110697271,"Exon (ENST00000411466.7/10847, exon 24 of 34)",16,30729028,30744149,15122,1,"10847","ENST00000704023.1",-4042,"ENSG00000080603","SRCAP","Snf2 related CREBBP activator protein","sense"
"chr13",110965833,110972484,6652,"+",-1.12859387213167,0.0186510596815496,"Promoter",13,110945329,110971676,26348,2,"105370364","ENST00000652145.2",0,"ENSG00000290807","LOC105370364","uncharacterized LOC105370364","antisense"
"chr7",128856516,128857903,1388,"+",-1.1894661733138,0.0188283119051386,"3' UTR",7,128850162,128862626,12465,2,"110806300","ENST00000469965.1",4723,"ENSG00000242902","FLNC-AS1","FLNC antisense RNA 1","antisense"
"chr8",143599690,143600186,497,"+",-1.25728690179113,0.0193204207878761,"Promoter",8,143581079,143599541,18463,2,"1936","ENST00000533749.5",-149,"ENSG00000104529","EEF1D","eukaryotic translation elongation factor 1 delta","antisense"
"chr22",50482757,50484541,1785,"+",-1.11357486673767,0.0193204207878761,"Promoter",22,50443219,50483923,40705,2,"6305","ENST00000685180.1",0,"ENSG00000100241","SBF1","SET binding factor 1","antisense"
"chrX",47586516,47587449,934,"+",-1.14470358098531,0.0193204207878761,"Promoter",23,47587429,47587505,77,1,"100616147","ENST00000584126.1",0,"ENSG00000263858","MIR4769","microRNA 4769","sense"
"chr22",38730625,38732759,2135,"+",-1.0473680777745,0.0193664357811233,"Promoter",22,38730613,38736184,5572,1,"9567","ENST00000484971.1",12,"ENSG00000100226","GTPBP1","GTP binding protein 1","sense"
"chr17",80344975,80349366,4392,"+",-1.08162292110163,0.0195709266664974,"Exon (ENST00000582970.6/57674, exon 29 of 68)",17,80354112,80382188,28077,1,"57674","ENST00000558116.5",-4746,"ENSG00000173821","RNF213","ring finger protein 213","sense"
"chr2",74100483,74103886,3404,"+",-1.03836695123085,0.0198860459275233,"3' UTR",2,74123965,74135640,11676,1,"200424","ENST00000652224.1",-20079,"ENSG00000187605","TET3","tet methylcytosine dioxygenase 3","sense"
"chr17",38918599,38921733,3135,"+",-1.13249862104524,0.0202583203856353,"3' UTR",17,38914979,38915042,64,1,"102465467","ENST00000617283.1",3620,"ENSG00000277057","MIR6779","microRNA 6779","sense"
"chr10",35336995,35337206,212,"+",-1.22825112234004,0.0202583203856353,"Promoter",10,35219889,35337103,117215,2,"105376493","ENST00000811025.1",0,NA,"LINC02634","long intergenic non-protein coding RNA 2634","antisense"
"chr16",89595249,89597514,2266,"+",-1.09746131739135,0.020442125117663,"Promoter",16,89595576,89596849,1274,1,"27132","ENST00000526232.1",0,"ENSG00000178773","CPNE7","copine 7","sense"
"chr17",77401509,77402781,1273,"+",-1.02277915393452,0.020442125117663,"Promoter",17,77402101,77484128,82028,1,"10801","ENST00000592420.1",0,"ENSG00000184640","SEPTIN9","septin 9","sense"
"chr22",29144134,29146462,2329,"+",-1.16916261241657,0.0205186293678302,"3' UTR",22,29142030,29154769,12740,1,"83999","ENST00000479755.1",2104,"ENSG00000183762","KREMEN1","kringle containing transmembrane protein 1","sense"
"chr15",93024569,93028416,3848,"+",-1.0906241459084,0.0205186293678302,"3' UTR",15,93032690,93106443,73754,1,"101927025","ENST00000791060.1",-4274,NA,"LOC101927025","uncharacterized LOC101927025","sense"
"chr16",85569904,85572798,2895,"+",-1.06956496401256,0.0206567790272758,"Intron (ENST00000637419.1/23199, intron 2 of 2)",16,85555967,85654346,98380,1,"23199","ENST00000635906.1",13937,"ENSG00000131149","GSE1","Gse1 coiled-coil protein","sense"
"chr7",128089484,128090710,1227,"+",-1.03805725148098,0.0206567790272758,"Promoter",7,128089489,128092207,2719,1,"27044","ENST00000485871.1",0,"ENSG00000197157","SND1","staphylococcal nuclease and tudor domain containing 1","sense"
"chr16",85672763,85676044,3282,"+",-1.04322049695137,0.0207997924300257,"3' UTR",16,85671831,85672648,818,1,"23199","ENST00000471070.1",932,"ENSG00000131149","GSE1","Gse1 coiled-coil protein","sense"
"chr17",27587385,27588350,966,"+",-1.18574996611089,0.0207997924300257,"Promoter",17,27587112,27590855,3744,1,"8844","ENST00000580822.1",273,"ENSG00000141068","KSR1","kinase suppressor of ras 1","sense"
"chr18",9886625,9888013,1389,"+",-1.23977174691327,0.0210880269582643,"5' UTR",18,9886014,9886930,917,1,"84203","ENST00000426718.3",611,"ENSG00000168454","TXNDC2","thioredoxin domain containing 2","sense"
"chr4",87114398,87115302,905,"+",-1.08623827645121,0.0214402221067661,"Promoter",4,87114943,87125277,10335,1,"4299","ENST00000503369.1",0,"ENSG00000172493","AFF1","ALF transcription elongation factor 1","sense"
"chr7",128791570,128792429,860,"+",-1.23697460579422,0.0214529732524707,"Promoter",7,128791618,128794522,2905,1,"64753","ENST00000488925.1",0,"ENSG00000128596","CCDC136","coiled-coil domain containing 136","sense"
"chr17",66302827,66303026,200,"+",-1.22687403945348,0.0214529732524707,"Promoter",17,66302860,66775127,472268,1,"5578","ENST00000284384.6",0,"ENSG00000154229","PRKCA","protein kinase C alpha","sense"
"chr6",31961122,31961665,544,"+",-1.20509885376532,0.0214841514771009,"Promoter",6,31961497,31963010,1514,1,"6499","ENST00000466290.1",0,"ENSG00000204351","SKIC2","SKI2 subunit of superkiller complex","sense"
"chr16",2707351,2708925,1575,"+",-1.14840228643307,0.0215038870449783,"3' UTR",16,2712419,2715565,3147,2,"83886","ENST00000543965.5",6640,"ENSG00000172382","PRSS27","serine protease 27","antisense"
"chr6",28227226,28227477,252,"+",-1.2115136880795,0.0215038870449783,"Promoter",6,28227012,28233015,6004,1,"7746","ENST00000527844.1",214,"ENSG00000137185","ZSCAN9","zinc finger and SCAN domain containing 9","sense"
"chr11",69294170,69297111,2942,"+",-1.16064855168629,0.0215038870449783,"Promoter",11,69294174,69295662,1489,1,"26579","ENST00000540760.1",0,"ENSG00000172927","MYEOV","myeloma overexpressed","sense"
"chr11",46351609,46352741,1133,"+",-1.22382922990496,0.0218895713003169,"Intron (ENST00000343674.10/8525, intron 1 of 30)",11,46347588,46380367,32780,1,"8525","ENST00000318201.12",4021,"ENSG00000149091","DGKZ","diacylglycerol kinase zeta","sense"
"chr19",58045339,58046705,1367,"+",-1.18514642404056,0.0218895713003169,"Exon (ENST00000597330.1/ENST00000597330.1, exon 1 of 1)",19,58034106,58038442,4337,1,"284312","ENST00000601162.1",11233,"ENSG00000152467","ZSCAN1","zinc finger and SCAN domain containing 1","sense"
"chr19",582518,584335,1818,"+",-1.0005971764096,0.0224374414650434,"3' UTR",19,580647,582585,1939,1,"682","ENST00000680551.1",1871,"ENSG00000172270","BSG","basigin (Ok blood group)","sense"
"chr17",82052383,82055354,2972,"+",-1.07879851408107,0.0224380006249999,"Promoter",17,82052570,82057470,4901,1,"2873","ENST00000392357.1",0,"ENSG00000169727","GPS1","G protein pathway suppressor 1","sense"
"chr10",74105060,74105358,299,"+",-1.16330109092826,0.0226713018212539,"Promoter",10,74104928,74108975,4048,1,"7414","ENST00000472585.1",132,"ENSG00000035403","VCL","vinculin","sense"
"chr4",2797691,2799144,1454,"+",-1.22595551100129,0.0226713018212539,"Promoter",4,2798564,2841096,42533,1,"6452","ENST00000504294.6",0,"ENSG00000087266","SH3BP2","SH3 domain binding protein 2","sense"
"chr21",43816185,43817368,1184,"+",-1.1725089730411,0.0226713018212539,"Distal Intergenic",21,43805758,43812567,6810,2,"284837","ENST00000400385.2",-3618,"ENSG00000215458","AATBC","apoptosis associated transcript in bladder cancer","antisense"
"chr14",105467183,105470540,3358,"+",-1.16616059851498,0.0226713018212539,"Promoter",14,105468109,105470207,2099,1,"9112","ENST00000426567.5",0,"ENSG00000182979","MTA1","metastasis associated 1","sense"
"chr22",20084597,20085282,686,"+",-1.14728097333553,0.0226713018212539,"Promoter",22,20085746,20085833,88,1,"100500860","ENST00000580330.1",-464,"ENSG00000284140","MIR3618","microRNA 3618","sense"
"chr19",3208755,3209449,695,"+",-1.10040367124427,0.0226713018212539,"3' UTR",19,3207466,3209571,2106,1,"56926","ENST00000591062.1",1289,"ENSG00000125912","NCLN","nicalin","sense"
"chr8",43103539,43104349,811,"+",-1.21271664957282,0.0226713018212539,"Promoter",8,43103528,43125767,22240,1,"84197","ENST00000674937.1",11,"ENSG00000185900","POMK","protein O-mannose kinase","sense"
"chr20",63733260,63737623,4364,"+",-1.04447321798044,0.0228297205323259,"Promoter",20,63735463,63738441,2979,1,"54923","ENST00000496820.2",0,"ENSG00000203896","LIME1","Lck interacting transmembrane adaptor 1","sense"
"chr1",180196267,180200179,3913,"+",-1.07387010502058,0.0230469371491713,"Promoter",1,180196682,180198016,1335,1,"5768","ENST00000443059.1",0,"ENSG00000116260","QSOX1","quiescin sulfhydryl oxidase 1","sense"
"chr4",118632827,118634693,1867,"+",-1.1886841515927,0.0230874160439884,"Exon (ENST00000567913.2/729218, exon 10 of 10)",4,118630289,118649581,19293,1,"729218","ENST00000736518.1",2538,NA,"LOC729218","uncharacterized LOC729218","sense"
"chr15",34495136,34495756,621,"+",-1.10422891315676,0.0231358372357349,"Exon (ENST00000568912.1/ENST00000568912.1, exon 1 of 1)",15,34528290,34528371,82,2,"100422845","ENST00000408138.1",32615,"ENSG00000221065","MIR1233-2","microRNA 1233-2","antisense"
"chr2",131520403,131521139,737,"+",-1.20459852129821,0.0231358372357349,"Exon (ENST00000415574.6/150776, exon 19 of 19)",2,131527675,131530180,2506,1,"90557","ENST00000465939.1",-6536,"ENSG00000163040","CCDC74A","coiled-coil domain containing 74A","sense"
"chr9",128106073,128109046,2974,"+",-0.939137453818367,0.0231636061062062,"3' UTR",9,128103722,128107647,3926,1,"114789","ENST00000466983.1",2351,"ENSG00000148339","SLC25A25","solute carrier family 25 member 25","sense"
"chr22",23272757,23274048,1292,"+",-1.01318986811245,0.023212068214934,"Exon (ENST00000359540.7/613, exon 7 of 22)",22,23283209,23291131,7923,1,"613","ENST00000487968.5",-9161,"ENSG00000186716","BCR","BCR activator of RhoGEF and GTPase","sense"
"chr17",81684493,81685680,1188,"+",-1.21390473196017,0.023212068214934,"Promoter",17,81685274,81685689,416,1,"9146","ENST00000676484.1",0,"ENSG00000185359","HGS","hepatocyte growth factor-regulated tyrosine kinase substrate","sense"
"chr8",141432968,141436933,3966,"+",-1.02450912812709,0.0236595933170944,"Promoter",8,141433946,141437939,3994,1,"107983985","ENST00000780224.1",0,NA,"LOC107983985","Putative chemokine-related protein FP248","sense"
"chr8",144519124,144526757,7634,"+",-1.06154837974937,0.0237384223820814,"Promoter",8,144519267,144520822,1556,1,"9684","ENST00000531310.1",0,"ENSG00000160959","LRRC14","leucine rich repeat containing 14","sense"
"chr20",421149,422191,1043,"+",-1.11195015916872,0.0239444230779121,"Promoter",20,421187,430929,9743,1,"10616","ENST00000468272.2",0,"ENSG00000125826","RBCK1","RANBP2-type and C3HC4-type zinc finger containing 1","sense"
"chr9",128162443,128163904,1462,"+",-0.995825192969368,0.0239572548039091,"3' UTR",9,128160460,128163737,3278,1,"79095","ENST00000486420.1",1983,"ENSG00000171159","BBLN","bublin coiled coil protein","sense"
"chr11",607532,610941,3410,"+",-1.05237292417369,0.0240353830113046,"3' UTR",11,612588,613591,1004,2,"3665","ENST00000531912.1",2650,"ENSG00000185507","IRF7","interferon regulatory factor 7","antisense"
"chr1",150509929,150511652,1724,"+",-1.16595863694259,0.0240353830113046,"Exon (ENST00000470432.5/1893, exon 3 of 6)",1,150509302,150510152,851,1,"1893","ENST00000490346.1",627,"ENSG00000143369","ECM1","extracellular matrix protein 1","sense"
"chr9",127813220,127814018,799,"+",-1.1773334630279,0.0244414047497561,"3' UTR",9,127816066,127822520,6455,1,"102723566","ENST00000439298.5",-2048,"ENSG00000225032","LOC102723566","uncharacterized LOC102723566","sense"
"chr4",2800562,2801469,908,"+",-1.20705354473941,0.0244414047497561,"Intron (ENST00000714405.1/6452, intron 1 of 11)",4,2799069,2841096,42028,1,"6452","ENST00000513020.6",1493,"ENSG00000087266","SH3BP2","SH3 domain binding protein 2","sense"
"chr6",42938109,42939104,996,"+",-1.00348211813863,0.0245992997889456,"3' UTR",6,42940364,42943970,3607,1,"123706548","ENST00000450671.1",-1260,NA,"LINC02976","long intergenic non-protein coding RNA 2976","sense"
"chr7",4761052,4761263,212,"+",-1.18628621961058,0.0247605004425952,"Exon (ENST00000328914.5/221937, exon 8 of 9)",7,4758009,4760029,2021,1,"221937","ENST00000496023.1",3043,"ENSG00000164916","FOXK1","forkhead box K1","sense"
"chr7",157415444,157417368,1925,"+",-1.0366432315923,0.0247653151767521,"3' UTR",7,157381821,157382743,923,1,"10049","ENST00000486247.1",33623,"ENSG00000105993","DNAJB6","DnaJ heat shock protein family (Hsp40) member B6","sense"
"chr16",30774359,30775115,757,"+",-1.09697204966907,0.0247903543437969,"3' UTR",16,30769339,30773982,4644,1,"9810","ENST00000567365.2",5020,"ENSG00000103549","RNF40","ring finger protein 40","sense"
"chr3",127006081,127010459,4379,"+",-1.04386123111168,0.0248737846058171,"Exon (ENST00000393409.3/5361, exon 8 of 32)",3,127026385,127035579,9195,1,"5361","ENST00000503234.5",-15926,"ENSG00000114554","PLXNA1","plexin A1","sense"
"chr16",1493909,1494758,850,"+",-1.15366422449166,0.0248776056473272,"5' UTR",16,1493360,1510454,17095,1,"9894","ENST00000262319.11",549,"ENSG00000100726","TELO2","telomere maintenance 2","sense"
"chr8",141430588,141432372,1785,"+",-1.08054516505731,0.0248908534041877,"3' UTR",8,141433946,141437939,3994,1,"107983985","ENST00000780224.1",-1574,NA,"LOC107983985","Putative chemokine-related protein FP248","sense"
"chr11",119115673,119117434,1762,"+",-1.11808547701838,0.0248908534041877,"3' UTR",11,119111561,119113289,1729,1,"9854","ENST00000533458.1",4112,"ENSG00000172375","C2CD2L","C2CD2 like","sense"
"chr11",65444513,65445333,821,"+",-1.10363903466911,0.0250144078388843,"Promoter",11,65444458,65444557,100,1,"693197","ENST00000384994.1",55,"ENSG00000283791","MIR612","microRNA 612","sense"
"chr17",51161147,51162007,861,"+",-1.00065896029903,0.0250144078388843,"3' UTR",17,51165435,51171744,6310,1,"4831","ENST00000514264.6",-3428,"ENSG00000243678","NME2","NME/NM23 nucleoside diphosphate kinase 2","sense"
"chr17",5020509,5020681,173,"+",-1.20059733355401,0.0250144078388843,"Exon (ENST00000320785.10/10749, exon 20 of 23)",17,5014194,5022265,8072,1,"10749","ENST00000573815.1",6315,"ENSG00000129250","KIF1C","kinesin family member 1C","sense"
"chr17",28699951,28702593,2643,"+",-0.957379347415061,0.0250298288196137,"Promoter",17,28699789,28700464,676,1,"6830","ENST00000583340.1",162,"ENSG00000109111","SUPT6H","SPT6 homolog, histone chaperone and transcription elongation factor","sense"
"chr19",17341139,17341739,601,"+",-1.18982500464928,0.0252200408227253,"Promoter",19,17340946,17341664,719,1,"84705","ENST00000595194.1",193,"ENSG00000130299","GTPBP3","GTP binding protein 3, mitochondrial","sense"
"chr12",110327582,110328447,866,"+",-1.00771090125072,0.0252200408227253,"Promoter",12,110327687,110332143,4457,1,"488","ENST00000549840.1",0,"ENSG00000174437","ATP2A2","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2","sense"
"chr20",408281,408872,592,"+",-1.05768884294757,0.0252200408227253,"Promoter",20,408299,432139,23841,1,"10616","ENST00000356286.10",0,"ENSG00000125826","RBCK1","RANBP2-type and C3HC4-type zinc finger containing 1","sense"
"chr4",521725,522416,692,"+",-1.19402601999997,0.0253974064462179,"Promoter",4,521757,522365,609,1,"54872","ENST00000513679.1",0,"ENSG00000174227","PIGG","phosphatidylinositol glycan anchor biosynthesis class G (EMM blood group)","sense"
"chr2",173363229,173365000,1772,"+",-1.13891379346142,0.0253974064462179,"Promoter",2,173364940,173368925,3986,1,"83879","ENST00000695918.1",0,"ENSG00000144354","CDCA7","cell division cycle associated 7","sense"
"chr15",88629477,88632195,2719,"+",-1.05430770196517,0.0253974064462179,"3' UTR",15,88626612,88632281,5670,1,"64782","ENST00000557927.1",2865,"ENSG00000181026","AEN","apoptosis enhancing nuclease","sense"
"chr22",40264953,40266803,1851,"+",-1.01779731334862,0.0256172172607471,"Promoter",22,40265003,40321799,56797,1,"23112","ENST00000446273.1",0,"ENSG00000100354","TNRC6B","trinucleotide repeat containing adaptor 6B","sense"
"chr17",43200385,43200566,182,"+",-1.18837584802024,0.0258498958226435,"Exon (ENST00000341165.10/4077, exon 17 of 21)",17,43189914,43196120,6207,1,"4077","ENST00000585505.1",10471,"ENSG00000188554","NBR1","NBR1 autophagy cargo receptor","sense"
"chr9",128389097,128390705,1609,"+",-1.09277882949199,0.0258498958226435,"3' UTR",9,128392621,128392708,88,1,"100616335","ENST00000637023.1",-1916,"ENSG00000283335","MIR219B","microRNA 219b","sense"
"chrX",47803171,47804719,1549,"+",-1.12785876230964,0.0258498958226435,"Exon (ENST00000444248.1/ENST00000444248.1, exon 1 of 1)",23,47836902,47925627,88726,1,"347344","ENST00000338637.13",-32183,"ENSG00000197779","ZNF81","zinc finger protein 81","sense"
"chr19",35622622,35623755,1134,"+",-1.06879711143581,0.0258498958226435,"3' UTR",19,35620058,35623608,3551,1,"23354","ENST00000590994.1",2564,"ENSG00000249115","HAUS5","HAUS augmin like complex subunit 5","sense"
"chr1",206731119,206736108,4990,"+",-1.00193286687139,0.0258498958226435,"Promoter",1,206731288,206732116,829,1,"9261","ENST00000479009.1",0,"ENSG00000162889","MAPKAPK2","MAPK activated protein kinase 2","sense"
"chr11",65433113,65434444,1332,"+",-1.03545777461355,0.0259028156338443,"Exon (ENST00000501122.4/283131, exon 1 of 1)",11,65423960,65424118,159,1,"283131","ENST00000613347.1",9153,"ENSG00000245532","NEAT1","nuclear paraspeckle assembly transcript 1","sense"
"chr11",117195669,117203456,7788,"+",-1.06368129796872,0.0259028156338443,"Promoter",11,117195612,117199046,3435,2,"100652768","ENST00000803871.1",0,"ENSG00000304501","LOC100652768","uncharacterized LOC100652768","antisense"
"chr13",114323886,114326145,2260,"+",-1.09643038753783,0.0259771658258779,"Exon (ENST00000463003.2/283489, exon 3 of 3)",13,114329559,114333948,4390,2,"104355150","ENST00000446989.1",7803,NA,"LINC01054","long intergenic non-protein coding RNA 1054","antisense"
"chr1",27306180,27308211,2032,"+",-1.05400065558337,0.0259778089932432,"3' UTR",1,27305014,27306890,1877,1,"23038","ENST00000472249.2",1166,"ENSG00000142784","WDTC1","WD and tetratricopeptide repeats 1","sense"
"chr9",137272102,137273503,1402,"+",-1.08037587523432,0.0259778089932432,"3' UTR",9,137277726,137282641,4916,1,"54863","ENST00000357503.3",-4223,"ENSG00000198113","TOR4A","torsin family 4 member A","sense"
"chr5",642389,644031,1643,"+",-1.0907219535959,0.0259778089932432,"Promoter",5,644138,653243,9106,1,"55722","ENST00000512038.1",-107,"ENSG00000112877","CEP72","centrosomal protein 72","sense"
"chr9",129002808,129003379,572,"+",-1.17789831184,0.0260732669274587,"Exon (ENST00000372577.2/23511, exon 37 of 44)",9,128999601,129001891,2291,1,"23511","ENST00000487952.1",3207,"ENSG00000095319","NUP188","nucleoporin 188","sense"
