"seqnames","start","end","width","strand","Fold","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","orientation"
"chr1",225210785,225216184,5400,"+",1.19479355212237,0.0131661883079022,"Intron (ENST00000445597.6/127602, intron 28 of 60)",1,225240794,225351883,111090,1,"127602","ENST00000638635.1",-24610,"ENSG00000185842","DNAH14","dynein axonemal heavy chain 14","sense"
"chr6",70766000,70768162,2163,"+",1.13679913756584,0.0132473269883244,"Intron (ENST00000316999.9/60682, intron 3 of 9)",6,70772929,70791769,18841,1,"60682","ENST00000445046.1",-4767,"ENSG00000112305","SMAP1","small ArfGAP 1","sense"
"chr11",31742962,31744225,1264,"+",1.03600674279784,0.0138791520961639,"Intron (ENST00000379163.10/26610, intron 9 of 10)",11,31761912,31783632,21721,1,"26610","ENST00000638384.1",-17687,"ENSG00000109911","ELP4","elongator acetyltransferase complex subunit 4","sense"
"chr2",30606622,30606963,342,"+",1.20952052373788,0.0141262559315931,"3' UTR",2,30729541,30732484,2944,2,"92291","ENST00000490786.1",125521,"ENSG00000162949","CAPN13","calpain 13","antisense"
"chr1",100374037,100374493,457,"+",1.0631532202138,0.0142390124305716,"Intron (ENST00000717967.1/8556, intron 2 of 15)",1,100363161,100484639,121479,1,"8556","ENST00000646563.1",10876,"ENSG00000079335","CDC14A","cell division cycle 14A","sense"
"chr12",70474612,70475689,1078,"+",1.06470480992812,0.0142390124305716,"Intron (ENST00000549460.5/105369828, intron 2 of 5)",12,70468195,70538205,70011,1,"105369828","ENST00000551438.5",6417,NA,"PTPRB-AS1","PTPRB antisense RNA 1","sense"
"chrX",102616589,102616860,272,"+",1.21791539985365,0.0146294047654973,"Intron (ENST00000602463.5/100528062, intron 3 of 5)",23,102601137,102604153,3017,1,"64860","ENST00000372742.1",15452,"ENSG00000125962","ARMCX5","armadillo repeat containing X-linked 5","sense"
"chr6",35376749,35377040,292,"+",1.02273404226108,0.0146294047654973,"Intron (ENST00000360694.8/5467, intron 2 of 7)",6,35342614,35428178,85565,1,"5467","ENST00000311565.4",34135,"ENSG00000112033","PPARD","peroxisome proliferator activated receptor delta","sense"
"chr14",40825374,40826242,869,"+",1.2329644916744,0.0146294047654973,"Intron (ENST00000651539.1/105370467, intron 6 of 10)",14,40808159,40901855,93697,1,"105370467","ENST00000652650.1",17215,NA,"LOC105370467","uncharacterized LOC105370467","sense"
"chr12",102860041,102861579,1539,"+",1.25428626505252,0.0149489076377356,"Intron (ENST00000553106.6/5053, intron 5 of 12)",12,102840513,102853415,12903,2,"5053","ENST00000549247.6",-6626,"ENSG00000171759","PAH","phenylalanine hydroxylase","antisense"
"chr11",58818807,58823259,4453,"+",1.19918687280052,0.0149489076377356,"Intron (ENST00000766633.1/ENST00000766633.1, intron 1 of 2)",11,58834097,58844526,10430,2,"219970","ENST00000532258.1",21267,"ENSG00000156689","GLYATL2","glycine-N-acyltransferase like 2","antisense"
"chr12",46880748,46881627,880,"+",1.0974897683254,0.0149489076377356,"Distal Intergenic",12,46918756,46951042,32287,1,"124902924","ENST00000757542.1",-37129,NA,"LOC124902924","uncharacterized LOC124902924","sense"
"chr4",112162547,112163367,821,"+",1.01604206376295,0.0149489076377356,"Intron (ENST00000309733.6/132720, intron 1 of 1)",4,112145454,112195256,49803,1,"132720","ENST00000309733.6",17093,"ENSG00000174749","FAM241A","family with sequence similarity 241 member A","sense"
"chr2",175721148,175722464,1317,"+",1.23059914460058,0.0149489076377356,"Intron (ENST00000692740.2/124907909, intron 2 of 3)",2,175793935,175833749,39815,1,"124907909","ENST00000840657.1",-71471,NA,"LOC124907909","uncharacterized LOC124907909","sense"
"chr7",93681877,93682067,191,"+",1.21309906815014,0.0149489076377356,"Intron (ENST00000455502.5/2792, intron 1 of 3)",7,93716928,93717005,78,1,"100616206","ENST00000583734.1",-34861,"ENSG00000265423","MIR4652","microRNA 4652","sense"
"chr5",97302072,97302926,855,"+",1.17178373350916,0.0149489076377356,"Intron (ENST00000504578.2/101926893, intron 5 of 6)",5,97160867,97183247,22381,2,"55781","ENST00000283109.8",-118825,"ENSG00000058729","RIOK2","RIO kinase 2","antisense"
"chr10",1258489,1263003,4515,"+",1.2190612882687,0.0149489076377356,"Intron (ENST00000655745.1/399706, intron 2 of 2)",10,1215676,1240530,24855,2,"105","ENST00000469464.1",-17959,"ENSG00000185736","ADARB2","adenosine deaminase RNA specific B2 (inactive)","antisense"
"chr12",95076174,95076726,553,"+",1.24566901731554,0.0149489076377356,"Distal Intergenic",12,95028458,95073628,45171,2,"7181","ENST00000622476.4",-2546,"ENSG00000120798","NR2C1","nuclear receptor subfamily 2 group C member 1","antisense"
"chr4",103291440,103291886,447,"+",1.10160157140226,0.015027080339248,"Intron (ENST00000656104.2/101929448, intron 1 of 3)",4,103256159,103453658,197500,1,"101929448","ENST00000513793.5",35281,NA,"LINC02428","long intergenic non-protein coding RNA 2428","sense"
"chr20",35904902,35905060,159,"+",1.24364741566161,0.0151119140177859,"Intron (ENST00000374012.8/51230, intron 10 of 17)",20,35917180,35917659,480,1,"51230","ENST00000420233.1",-12120,"ENSG00000025293","PHF20","PHD finger protein 20","sense"
"chr12",44095950,44097690,1741,"+",1.140445719809,0.0153039678043125,"Intron (ENST00000266534.8/84216, intron 3 of 7)",12,44073651,44376656,303006,1,"84216","ENST00000550623.1",22299,"ENSG00000139173","TMEM117","transmembrane protein 117","sense"
"chr6",126559942,126564384,4443,"+",1.17444286823388,0.015550891917778,"Intron (ENST00000652383.1/ENST00000652383.1, intron 2 of 4)",6,126484631,126484713,83,1,"693173","ENST00000384900.1",75311,"ENSG00000207632","MIR588","microRNA 588","sense"
"chr11",90591018,90592320,1303,"+",1.21228494702398,0.0155963907887038,"Intron (ENST00000745652.1/101929222, intron 3 of 3)",11,90555774,90555857,84,2,"100616186","ENST00000582647.1",-35161,"ENSG00000266703","MIR4490","microRNA 4490","antisense"
"chr2",205154216,205154428,213,"+",1.11295594015945,0.015700713922357,"Intron (ENST00000406610.7/117583, intron 10 of 22)",2,205103692,205121688,17997,1,"117583","ENST00000489565.1",50524,"ENSG00000116117","PARD3B","par-3 family cell polarity regulator beta","sense"
"chr6",10735771,10736387,617,"+",1.21020333600552,0.0158384994306968,"Distal Intergenic",6,10743324,10747569,4246,2,"118597831","ENST00000606522.1",11182,"ENSG00000272097","TMEM14B-DT","TMEM14B divergent transcript","antisense"
"chr8",144093735,144093958,224,"+",1.09041028486344,0.015966834276781,"Distal Intergenic",8,144095039,144097525,2487,1,"1537","ENST00000533444.1",-1081,"ENSG00000179091","CYC1","cytochrome c1","sense"
"chr5",116125972,116127767,1796,"+",1.0775639456389,0.0159679618020609,"Intron (ENST00000507356.5/51397, intron 4 of 6)",5,116091079,116292916,201838,1,"51397","ENST00000506589.1",34893,"ENSG00000145781","COMMD10","COMM domain containing 10","sense"
"chr18",977889,978101,213,"+",1.05076711892573,0.0161447489449312,"Intron (ENST00000753835.1/107985165, intron 1 of 1)",18,976740,1269959,293220,1,"105371953","ENST00000753294.1",1149,NA,"LOC105371953","uncharacterized LOC105371953","sense"
"chr4",186795803,186796110,308,"+",1.0439433563639,0.0161447489449312,"Intron (ENST00000724016.1/ENST00000724016.1, intron 2 of 2)",4,186758763,186759641,879,2,"124900875","ENST00000724375.1",-36162,"ENSG00000294559","LOC124900875","uncharacterized LOC124900875","antisense"
"chr11",74880242,74881391,1150,"+",1.27543451094701,0.0161447489449312,"Intron (ENST00000533875.1/ENST00000533875.1, intron 2 of 4)",11,74842970,74864114,21145,2,"143570","ENST00000431210.2",-16128,"ENSG00000166435","XRRA1","X-ray radiation resistance associated 1","antisense"
"chr5",62806840,62808780,1941,"+",1.09705036695255,0.0161471429177578,"Distal Intergenic",5,62601229,62627569,26341,1,"101180901","ENST00000512177.1",205611,"ENSG00000086200","IPO11-LRRC70","IPO11-LRRC70 readthrough","sense"
"chr6",70786921,70788272,1352,"+",1.12386043468836,0.016322151725422,"Intron (ENST00000316999.9/60682, intron 4 of 9)",6,70773389,70837912,64524,1,"60682","ENST00000439432.1",13532,"ENSG00000112305","SMAP1","small ArfGAP 1","sense"
"chr14",29135361,29136174,814,"+",1.03645493387077,0.0163716435624594,"Intron (ENST00000730572.1/107984685, intron 4 of 6)",14,29150948,29167586,16639,1,"107984685","ENST00000730588.1",-14774,"ENSG00000258038","LOC107984685","uncharacterized LOC107984685","sense"
"chr1",40431890,40432105,216,"+",1.07580522349041,0.0164907422488962,"Distal Intergenic",1,40413977,40415369,1393,1,"64744","ENST00000487871.1",17913,"ENSG00000084070","SMAP2","small ArfGAP2","sense"
"chr6",119373813,119376160,2348,"+",1.10107293682871,0.0165333753209923,"Intron (ENST00000692359.3/105377975, intron 1 of 3)",6,119349920,119617695,267776,1,"105377975","ENST00000777521.1",23893,NA,"LOC105377975","uncharacterized LOC105377975","sense"
"chr11",6760054,6761174,1121,"+",1.26690893474377,0.0165450411267712,"Distal Intergenic",11,6765626,6771976,6351,2,"338755","ENST00000641124.1",10802,"ENSG00000188124","OR2AG2","olfactory receptor family 2 subfamily AG member 2","antisense"
"chr6",112908705,112909673,969,"+",1.12469292235641,0.0168384957685663,"Intron (ENST00000747986.1/105377950, intron 2 of 3)",6,112880144,112984219,104076,1,"105377950","ENST00000747985.1",28561,NA,"LOC105377950","uncharacterized LOC105377950","sense"
"chr9",106250489,106250717,229,"+",1.25891077951407,0.0168384957685663,"Intron (ENST00000637185.1/100996590, intron 1 of 7)",9,106278392,106604795,326404,1,"107987108","ENST00000435485.5",-27675,"ENSG00000234323","LOC107987108","uncharacterized LOC107987108","sense"
"chr13",50503288,50504863,1576,"+",1.04137164259173,0.0172362090998448,"Intron (ENST00000463474.7/10301, intron 5 of 5)",13,50492644,50512893,20250,1,"10301","ENST00000484606.1",10644,"ENSG00000176124","DLEU1","deleted in lymphocytic leukemia 1","sense"
"chr8",70877804,70881645,3842,"+",1.2486533092966,0.0172590529562032,"Intron (ENST00000647843.1/105375894, intron 2 of 8)",8,71034640,71055604,20965,1,"124901960","ENST00000819553.1",-152995,NA,"LOC124901960","uncharacterized LOC124901960","sense"
"chr12",70491034,70491501,468,"+",1.10346925134775,0.0173070014377594,"Intron (ENST00000549460.5/105369828, intron 2 of 5)",12,70468195,70538205,70011,1,"105369828","ENST00000551438.5",22839,NA,"PTPRB-AS1","PTPRB antisense RNA 1","sense"
"chr11",124393159,124393494,336,"+",1.12835976283454,0.0176094175200244,"Distal Intergenic",11,124395534,124399024,3491,2,"390271","ENST00000641139.1",5530,"ENSG00000284609","OR8B3","olfactory receptor family 8 subfamily B member 3","antisense"
"chr6",119402343,119404948,2606,"+",1.1472440856346,0.0176094175200244,"Intron (ENST00000692359.3/105377975, intron 1 of 3)",6,119349920,119617695,267776,1,"105377975","ENST00000777521.1",52423,NA,"LOC105377975","uncharacterized LOC105377975","sense"
"chr6",91339409,91340121,713,"+",1.27209254829769,0.0176351060071797,"Intron (ENST00000736553.1/ENST00000736553.1, intron 1 of 1)",6,91521660,91521737,78,1,"100616174","ENST00000577473.1",-181539,"ENSG00000263734","MIR4643","microRNA 4643","sense"
"chr1",247971745,247974256,2512,"+",1.17044840190607,0.0177663246514517,"Distal Intergenic",1,247965233,247966386,1154,1,"391191","ENST00000366480.5",6512,"ENSG00000187080","OR2AK2","olfactory receptor family 2 subfamily AK member 2","sense"
"chr2",184794844,184795894,1051,"+",1.07532192648888,0.0178248577017759,"Intron (ENST00000302277.7/91752, intron 1 of 3)",2,184593577,184599008,5432,2,"105373780","ENST00000640078.1",-195836,"ENSG00000283839","LOC105373780","proline-rich protein 18-like","antisense"
"chr13",64119251,64119615,365,"+",1.10238288228246,0.0186510596815496,"Distal Intergenic",13,63851197,64076044,224848,2,"144766","ENST00000650541.1",-43207,"ENSG00000227674","LINC00355","long intergenic non-protein coding RNA 355","antisense"
"chr10",96865601,96865852,252,"+",1.07261831051445,0.0188283119051386,"Intron (ENST00000676067.1/84458, intron 2 of 7)",10,96833406,96907330,73925,1,"84458","ENST00000676314.1",32195,"ENSG00000196233","LCOR","ligand dependent nuclear receptor corepressor","sense"
"chr22",46642904,46643338,435,"+",1.23961474993495,0.0190425385537717,"Intron (ENST00000406902.6/23151, intron 3 of 18)",22,46626843,46637958,11116,1,"23151","ENST00000490378.1",16061,"ENSG00000075240","GRAMD4","GRAM domain containing 4","sense"
"chr2",155476796,155479771,2976,"+",1.14290425831845,0.0190425385537717,"Intron (ENST00000808402.1/105373700, intron 3 of 3)",2,155472256,155489329,17074,1,"105373700","ENST00000808420.1",4540,"ENSG00000305077","LOC105373700","uncharacterized LOC105373700","sense"
"chr5",21357618,21358875,1258,"+",1.11776657194451,0.0192332116341574,"Intron (ENST00000719730.1/728411, intron 1 of 7)",5,21341845,21510542,168698,1,"728411","ENST00000719731.1",15773,"ENSG00000291102","GUSBP1","GUSB pseudogene 1","sense"
"chr1",92392580,92394299,1720,"+",1.09112856843105,0.0193204207878761,"3' UTR",1,92361725,92441937,80213,2,"11146","ENST00000758905.1",47638,"ENSG00000174842","GLMN","glomulin, FKBP associated protein","antisense"
"chr17",62682666,62683446,781,"+",0.984678354291181,0.0193204207878761,"Intron (ENST00000303375.10/9902, intron 20 of 29)",17,62681458,62693595,12138,1,"9902","ENST00000446119.2",1208,"ENSG00000011028","MRC2","mannose receptor C-type 2","sense"
"chr1",225218038,225221649,3612,"+",1.21780881791874,0.0193204207878761,"Intron (ENST00000445597.6/127602, intron 28 of 60)",1,225240794,225351883,111090,1,"127602","ENST00000638635.1",-19145,"ENSG00000185842","DNAH14","dynein axonemal heavy chain 14","sense"
"chrX",65379484,65383604,4121,"+",1.10955180849398,0.0193208259447921,"Intron (ENST00000696368.1/340554, intron 2 of 8)",23,65366638,65499310,132673,1,"340554","ENST00000617377.1",12846,"ENSG00000102053","ZC3H12B","zinc finger CCCH-type containing 12B","sense"
"chr2",73461389,73461895,507,"+",1.10387892576567,0.0193351972738224,"Intron (ENST00000484298.5/7840, intron 8 of 21)",2,73456764,73459482,2719,1,"100874291","ENST00000441587.3",4625,"ENSG00000230002","ALMS1-IT1","ALMS1 intronic transcript 1","sense"
"chr4",110420212,110422765,2554,"+",1.14103083400938,0.0195709266664974,"Intron (ENST00000510961.1/2028, intron 1 of 4)",4,110433109,110433188,80,2,"124900892","ENST00000363024.1",10423,"ENSG00000199894","LOC124900892","small nucleolar RNA U2-19","antisense"
"chr16",78632667,78633245,579,"+",0.970412510605494,0.0197602023106747,"Intron (ENST00000684632.1/51741, intron 8 of 8)",16,78608490,78682746,74257,1,"105371354","ENST00000776870.1",24177,"ENSG00000288821","LOC105371354","uncharacterized LOC105371354","sense"
"chr3",82117453,82118887,1435,"+",1.25158310811013,0.0198860459275233,"Intron (ENST00000470263.5/105377180, intron 1 of 8)",3,82202306,82416301,213996,1,"105377180","ENST00000725964.1",-83419,"ENSG00000239440","LINC02008","long intergenic non-protein coding RNA 2008","sense"
"chrX",147997170,147998350,1181,"+",1.13645918591002,0.0200065359772376,"Intron (ENST00000370467.8/158521, intron 1 of 5)",23,148006816,148026665,19850,1,"158521","ENST00000489034.2",-8466,"ENSG00000176988","FMR1NB","FMR1 neighbor","sense"
"chr11",63097191,63097909,719,"+",1.22874913643437,0.0202583203856353,"Intron (ENST00000417740.5/283238, intron 5 of 9)",11,63079940,63144221,64282,2,"283238","ENST00000417740.5",46312,"ENSG00000197658","SLC22A24","solute carrier family 22 member 24","antisense"
"chr22",20027857,20028053,197,"+",0.989835336625992,0.0202583203856353,"Intron (ENST00000471707.5/128989, intron 1 of 4)",22,20033139,20033220,82,1,"406961","ENST00000385288.3",-5086,"ENSG00000208023","MIR185","microRNA 185","sense"
"chrX",57470433,57472405,1973,"+",1.16453123073391,0.020442125117663,"Intron (ENST00000374900.5/158584, intron 10 of 10)",23,57431998,57452166,20169,1,"158584","ENST00000465623.1",38435,"ENSG00000165591","FAAH2","fatty acid amide hydrolase 2","sense"
"chr2",44594046,44596378,2333,"+",1.1573703816739,0.0205186293678302,"Intron (ENST00000378494.8/79823, intron 3 of 10)",2,44676594,44743657,67064,1,"79823","ENST00000477830.1",-80216,"ENSG00000143919","CAMKMT","calmodulin-lysine N-methyltransferase","sense"
"chr10",1079193,1079810,618,"+",1.02768931463185,0.0206093862862827,"3' UTR",10,1074417,1160991,86575,1,"22884","ENST00000704674.1",4776,"ENSG00000047056","WDR37","WD repeat domain 37","sense"
"chr3",44774988,44776015,1028,"+",0.981462182510169,0.0206567790272758,"Exon (ENST00000438321.5/56992, exon 2 of 34)",3,44761862,44827490,65629,1,"56992","ENST00000481166.6",13126,"ENSG00000163808","KIF15","kinesin family member 15","sense"
"chr8",104999201,105000134,934,"+",1.22270932225019,0.0206567790272758,"Intron (ENST00000518180.1/23414, intron 3 of 4)",8,105142860,105188606,45747,2,"101927392","ENST00000518927.1",188472,"ENSG00000254041","LINC03084","long intergenic non-protein coding RNA 3084","antisense"
"chr11",31735484,31737271,1788,"+",1.02652385208516,0.0211954926621101,"Intron (ENST00000379163.10/26610, intron 9 of 10)",11,31761912,31783632,21721,1,"26610","ENST00000638384.1",-24641,"ENSG00000109911","ELP4","elongator acetyltransferase complex subunit 4","sense"
"chr12",83280406,83280739,334,"+",1.16295781849345,0.0215038870449783,"Distal Intergenic",12,83458772,83472432,13661,2,"105369874","ENST00000721225.1",191693,NA,"LOC105369874","uncharacterized LOC105369874","antisense"
"chr9",94531796,94532674,879,"+",1.08569748400223,0.0215038870449783,"Intron (ENST00000778322.1/107987100, intron 2 of 2)",9,94485439,94511624,26186,2,"107987100","ENST00000778324.1",-20172,NA,"LOC107987100","uncharacterized LOC107987100","antisense"
"chr6",10739662,10739837,176,"+",1.08679762436445,0.0215038870449783,"Distal Intergenic",6,10743324,10747569,4246,2,"118597831","ENST00000606522.1",7732,"ENSG00000272097","TMEM14B-DT","TMEM14B divergent transcript","antisense"
"chr4",18560469,18565354,4886,"+",1.00966344779301,0.0222697514201242,"Intron (ENST00000652661.1/105374510, intron 2 of 8)",4,18418662,18888662,470001,1,"105374510","ENST00000652661.1",141807,NA,"LINC03215","long intergenic non-protein coding RNA 3215","sense"
