"seqnames","start","end","width","strand","Conc","Conc_siUAP56","Conc_siC","Fold","p.value","FDR"
"17",72845952,72846315,364,"*",6.14464994901414,6.6305360850547,5.40661206513787,0.883738587281529,0.00267784389825353,0.0427828159206355
"6",63358475,63360526,2052,"*",6.00906487610255,6.54951057401837,5.13492286304951,0.941236368174257,0.00267831666256848,0.0427828159206355
"17",72933632,72933804,173,"*",6.32278281905227,6.8146353585205,5.57071165137737,0.891366115226471,0.00268365214192582,0.0427828159206355
"11",62578803,62579013,211,"*",4.44639151427191,3.00093221296697,5.1537614747926,-1.01172590590202,0.00268562231424608,0.0427828159206355
"X",48771432,48772051,620,"*",6.00363142259488,6.51688400546322,5.19957269651793,0.914400304069462,0.00268825387644721,0.0427828159206355
"9",112256081,112256807,727,"*",5.27162072237572,4.20638585461499,5.87768874679477,-0.989773552421598,0.00269167312043567,0.0427828159206355
"7",84421586,84422756,1171,"*",5.55500198445661,6.15817274228677,4.49895638421076,0.987052974138567,0.00269435401191304,0.0427828159206355
"3",13357044,13358939,1896,"*",5.690856614011,4.84317909879991,6.22124846905504,-0.930625589669029,0.00269977146863421,0.0427828159206355
"8",89660404,89660858,455,"*",4.7473547030321,5.42448702327486,3.42917884031393,1.01164112348885,0.00270001146216469,0.0427828159206355
"1",65462285,65466774,4490,"*",9.21239676515257,9.6660677711581,8.54691781863017,0.84347449403657,0.00270285169472905,0.0427828159206355
"X",139202698,139204275,1578,"*",5.97689995293236,4.98664294106068,6.55860011420056,-0.974588797981116,0.00270737778093929,0.0427828159206355
"3",49114512,49118074,3563,"*",6.51897295194787,5.75148808914138,7.01728438259077,-0.899474571341709,0.00270808077137469,0.0427828159206355
"19",55620793,55622644,1852,"*",4.48818088349084,3.13420139285476,5.17415560033983,-1.01195474273417,0.00270895559322801,0.0427828159206355
"12",73969923,73970597,675,"*",6.63227511167845,7.10106309602616,5.93340308502206,0.863275713519231,0.00272025053509797,0.0428657928494456
"8",143815981,143820144,4164,"*",7.45137721127752,6.77375208886563,7.91060570112036,-0.851920703370152,0.00272323154372866,0.0428657928494456
"14",104772924,104775812,2889,"*",6.32330665366844,5.52535136671317,6.8341027574736,-0.912728337553933,0.00272389167030057,0.0428657928494456
"7",144692034,144692315,282,"*",5.26451678492645,5.87639737751006,4.18061112531872,0.990384345514995,0.0027330334991214,0.0429009543227084
"6",64191581,64192387,807,"*",4.65796295127581,5.33297034781121,3.34822820764655,1.01006681194619,0.00273327757560199,0.0429009543227084
"5",67737321,67740763,3443,"*",9.30768881629201,9.86115084357185,8.39826242311785,0.950448220662879,0.00273581601500783,0.0429009543227084
"2",201034281,201034627,347,"*",7.49678421984684,8.00520276653621,6.70470196393247,0.908014756461293,0.00274478126765804,0.0429567144019375
"22",49486662,49487171,510,"*",7.69790919146974,8.10320110135092,7.13224256755718,0.775699014697697,0.00274776694749582,0.0429567144019375
"1",151054534,151056002,1469,"*",6.94893172856138,6.2967752864848,7.39642791858937,-0.836526711419875,0.00274907447987102,0.0429567144019375
"15",72218958,72219108,151,"*",5.10308711957707,4.06169227944491,5.70158810224147,-0.982047218561769,0.0027643956886679,0.0431453625580342
"9",133360389,133364178,3790,"*",7.90623527956257,7.2202219539723,8.36926223426822,-0.855402618478874,0.00277572912385586,0.0431817873833182
"16",88908555,88915128,6574,"*",6.90021341076915,6.23711350734771,7.35278786845881,-0.842739504709712,0.00277608670465877,0.0431817873833182
"9",35022730,35023101,372,"*",6.37685716534723,6.92367242420461,5.48559624653886,0.944387990386627,0.0027792003443444,0.0431817873833182
"13",95102663,95103223,561,"*",7.19671690685046,7.62815497279674,6.57838312220227,0.813211592358319,0.00277973409221029,0.0431817873833182
"4",2254979,2258502,3524,"*",5.39342606220589,4.37466572785874,5.98458818473628,-0.978152981009614,0.00278863354470345,0.0432694284354571
"8",143915204,143916289,1086,"*",6.59665251254525,5.85695377825401,7.08324910228468,-0.88464614586367,0.00279309492030603,0.0432880825338445
"15",72199061,72201065,2005,"*",7.74381073256853,7.02840121265232,8.21989972542193,-0.871203154670469,0.0027973901637866,0.0432915063145349
"16",22424712,22425720,1009,"*",4.34155440441468,2.96639716680803,5.03263229494081,-1.00818636302096,0.00280049476043953,0.0432915063145349
"21",46322641,46323642,1002,"*",7.00439485903974,6.15816264644169,7.53423027211397,-0.929425066608555,0.0028030940694549,0.0432915063145349
"8",143959820,143960469,650,"*",5.23061669435355,5.81874594986873,4.22107450845455,0.973577739277271,0.00282103425431478,0.0435179755700452
"10",92495964,92496752,789,"*",6.8873984778567,7.34049775600824,6.22316065250841,0.841664058792463,0.00282534293572402,0.0435213801374285
"8",142665351,142666805,1455,"*",6.21580629627549,5.40565872890899,6.73149501537099,-0.915460251699868,0.00283281058160707,0.0435213801374285
"8",60441353,60443980,2628,"*",8.52802402745971,9.05836271728082,7.68048469029738,0.927638370718473,0.00283374858872513,0.0435213801374285
"5",105221635,105222468,834,"*",7.06098610616295,7.509088527895,6.40752963226831,0.834961152715705,0.00283693875372564,0.0435213801374285
"3",187834780,187835607,828,"*",6.86996049494236,7.33019391228124,6.19012306256371,0.850623176377404,0.00283797615112392,0.0435213801374285
"16",68021368,68022625,1258,"*",4.51400532646699,3.25619413668243,5.17559265984245,-1.00397182498927,0.00284407874663905,0.0435213801374285
"8",47836337,47836521,185,"*",5.08108564929841,3.85809368188253,5.7333258152126,-1.00227638413194,0.00284878023747211,0.0435213801374285
"22",36303999,36304578,580,"*",4.77822882993217,3.5807177143957,5.42344457425179,-1.00018965350672,0.00285235565166461,0.0435213801374285
"9",91722666,91725465,2800,"*",5.93015753091717,5.12806171945054,6.44262167979827,-0.910828531473439,0.00285296952605173,0.0435213801374285
"9",35697396,35699448,2053,"*",6.76599594122616,6.02376421189456,7.25367381230031,-0.884697864501545,0.00285402214272702,0.0435213801374285
"7",150120498,150121338,841,"*",5.90819416387661,6.50125069919536,4.88363597776879,0.975848589360641,0.00286653356790807,0.0436169262913911
"20",45325408,45327732,2325,"*",5.02416273108526,3.88692193992834,5.65211667029956,-0.994105785299222,0.00286685564315498,0.0436169262913911
"9",38029580,38029777,198,"*",6.21397271507606,6.70535315044933,5.46301907136257,0.887132017316576,0.00287058356718644,0.0436236738436731
"2",135480019,135480172,154,"*",5.93963297954913,6.48276365637809,5.05830874179727,0.938574840158098,0.00288272370137549,0.0437188030407621
"7",96292843,96293664,822,"*",6.37302124285293,6.86500832762554,5.6206313656005,0.887734114611994,0.00288342655200328,0.0437188030407621
"19",2042635,2043563,929,"*",5.64682711942655,4.7122330737696,6.20931167138033,-0.955373871631383,0.00289628819446946,0.0438405908810411
"11",96291158,96291378,221,"*",7.32475859219122,7.76160076316182,6.69517246890072,0.818870211055392,0.0028980604422191,0.0438405908810411
"16",88725281,88727741,2461,"*",7.19568142674505,6.45820225751892,7.68132830155819,-0.880851412325923,0.00291577888268322,0.044042375510381
"2",183973750,183975376,1627,"*",7.55509271672107,8.07713796226054,6.7288865273758,0.918084758249208,0.00291803120381985,0.044042375510381
"2",156107025,156107196,172,"*",6.62370343535721,7.07777958386245,5.95734405038064,0.841140124864373,0.00292351896697762,0.0440751179561824
"16",1444408,1452870,8463,"*",8.75515856162419,7.92859993461813,9.27734220978271,-0.917884628180225,0.00293261851339603,0.044139132479884
"7",135106484,135106891,408,"*",5.92028937192058,6.45481562522085,5.06180996559706,0.929823904727051,0.00293441153288191,0.044139132479884
"X",63524377,63524991,615,"*",6.56485412446771,7.0417273797385,5.84765182844192,0.869049626187681,0.00293954936389181,0.0441621734418464
"3",80588446,80589891,1446,"*",8.38598949679584,8.90424362478492,7.56939088706264,0.913598320265023,0.00294259324620043,0.0441621734418464
"6",31795043,31795435,393,"*",6.85868359236164,6.03491737865938,7.37976936419128,-0.917883315853323,0.00295144314475461,0.044244997571818
"22",50275161,50275746,586,"*",4.97536773236626,3.83913133681199,5.60302605831467,-0.99037330718697,0.00297571187989511,0.0445513616146773
"17",44011211,44012111,901,"*",5.9586768700004,5.10899520865771,6.48983904579902,-0.927089591903603,0.00298120698185367,0.0445513616146773
"18",70103974,70104210,237,"*",6.10161113615153,6.61879295104984,5.28771389766034,0.91235372563515,0.00298194251433881,0.0445513616146773
"22",49414871,49415989,1119,"*",5.33376982332989,4.30140087580313,5.92936257278746,-0.974667440272387,0.00298646457687332,0.0445687893371139
"1",75610272,75610843,572,"*",5.752786652607,6.31301109505087,4.82455319391679,0.94999298694328,0.00299049018653485,0.0445696527825432
"9",37437931,37439592,1662,"*",4.56128872270845,3.31810056255912,5.2189853434574,-0.997478683701555,0.00300121107868384,0.0445696527825432
"3",163397399,163398181,783,"*",6.33847608635335,6.89265601860144,5.42706886674225,0.944919227822885,0.00300876133038424,0.0445696527825432
"16",30114141,30114663,523,"*",5.32965183441948,4.35699996651982,5.90538186087939,-0.961316161912757,0.00300947783422232,0.0445696527825432
"4",126629005,126629659,655,"*",6.70113257989476,6.05174164794542,7.14733648690609,-0.830694598363651,0.0030095499386368,0.0445696527825432
"2",117905884,117907729,1846,"*",4.97366443938037,5.65424239837535,3.64166836901407,0.9996947070562,0.00301352072760713,0.0445696527825432
"7",30451289,30452826,1538,"*",4.45256358519541,3.13420139285476,5.1297426358073,-0.999530914194276,0.00301654061149439,0.0445696527825432
"17",72856712,72856922,211,"*",6.30398549970051,6.80274609635253,5.53542000001176,0.892662338452302,0.00301776374080186,0.0445696527825432
"5",145573521,145573780,260,"*",6.13200027108066,6.62953514020544,5.36638101804201,0.891043311477042,0.00301936298225636,0.0445696527825432
"9",136091190,136094234,3045,"*",5.50810375722523,4.4718844406495,6.10494007731171,-0.97464181132076,0.00302007886645753,0.0445696527825432
"1",19138004,19138184,181,"*",6.21709567887945,5.35193836436262,6.75415658021108,-0.931407841280793,0.00303140254279767,0.0446665258376941
"5",179966811,179967011,201,"*",4.81291554731117,3.67123163596127,5.44217399394145,-0.988606543366926,0.00303336894335191,0.0446665258376941
"6",135309572,135309772,201,"*",6.63383023646245,7.09731934840811,5.94679147324433,0.851533913970294,0.00303718896411181,0.0446732489715759
"7",156639603,156640336,734,"*",5.76801787778312,4.66667070484747,6.38524011295826,-0.983792584323218,0.00305371873254802,0.0448666949178128
"2",135482613,135484158,1546,"*",7.55031935389593,7.98416816185107,6.92698200652397,0.81264346509545,0.00306167997435756,0.0449339595794665
"11",10077133,10078754,1622,"*",7.10064671021149,7.58736915599789,6.36065347338858,0.878211303646544,0.00307374783480245,0.0450036932203679
"7",103904043,103905093,1051,"*",8.00334884328539,8.503648189988,7.23107259716642,0.892682585726688,0.00307376530429182,0.0450036932203679
"2",47318233,47319625,1393,"*",4.53139263092398,5.23766819058137,3.09079008999449,0.996009503865705,0.00307871614448223,0.0450036932203679
"22",23912157,23912511,355,"*",5.93715119951977,6.45933756435929,5.11058565337596,0.914924085156403,0.00308008780031134,0.0450036932203679
"16",84178004,84179823,1820,"*",6.87939177920756,6.1268748370943,7.37143249344666,-0.88531834485357,0.00308337304852694,0.0450036932203679
"5",105162435,105163030,596,"*",6.58724748570633,7.04266900497465,5.91795875899673,0.840376253530084,0.00309758043324768,0.0451614306414881
"3",38008468,38011545,3078,"*",7.18145005610643,6.50717252818334,7.63915365331785,-0.84415965352286,0.00311252511473827,0.0453295598398615
"11",38194627,38195277,651,"*",5.46779691253434,6.10082236518414,4.31318251133094,0.986222843033099,0.00314040369215652,0.0456854784657425
"X",53409079,53409503,425,"*",5.7681675845862,4.7588437312533,6.35622469361025,-0.966243520676337,0.00314884124746324,0.0457431474015649
"1",150265021,150267186,2166,"*",6.66278065489156,5.95376364386215,7.13606176070316,-0.862848497305744,0.00315125582536003,0.0457431474015649
"10",77833790,77835920,2131,"*",5.85212420565797,5.02045339910134,6.37631012813869,-0.916472678231916,0.00315890328686741,0.0458040976595774
"3",39140828,39145296,4469,"*",7.29321630931461,6.64764392161462,7.73762987746763,-0.826301004805376,0.00316279918358167,0.0458105766154109
"X",154535214,154535392,179,"*",4.35423812097739,2.91133498257493,5.06103264984169,-0.991899952624916,0.00316780874402778,0.0458331543988856
"8",143504261,143505825,1565,"*",5.03653639816043,3.98743014844242,5.63750310555703,-0.971498445301817,0.00317861236287419,0.0459394226373177
"12",12475023,12477877,2855,"*",4.68764094107452,3.51343982135161,5.32629028544133,-0.986715845462626,0.00319289162439338,0.0460956375599923
"19",2100697,2102250,1554,"*",7.69307165458647,6.92202638039209,8.19286116968845,-0.890577613584791,0.00320736677009542,0.0462543381546225
"10",102479291,102480902,1612,"*",6.27775752210151,5.50817325830551,6.77694113151052,-0.890740804753742,0.00322037039273555,0.0463914962649822
"3",24493912,24494809,898,"*",4.49049684335547,3.14453558928178,5.17451499943583,-0.991819477845695,0.00323055938386329,0.0464878545357229
"4",93909578,93910337,760,"*",6.43660290392732,6.91374868511911,5.71877687985784,0.864529429414048,0.00323966242286081,0.0465573250555997
"X",115161099,115161320,222,"*",5.64760841684046,6.2021231656348,4.73527611096213,0.939055421717223,0.00324239765671057,0.0465573250555997
"7",113692114,113692581,468,"*",6.23579395538718,6.75900628372327,5.40661206513787,0.912421308652942,0.00326775523990465,0.0468707614432111
"20",50689217,50689461,245,"*",5.96992159949416,6.46927595923853,5.1999258200149,0.887977572940569,0.00328030291871886,0.0469999820565522
"6",44302061,44303391,1331,"*",4.79868502059154,3.67123163596127,5.42374694662276,-0.97909898397478,0.00329274285243446,0.0471273820754683
"2",78492652,78493926,1275,"*",7.07388486935279,7.54915773024139,6.36033758245017,0.861350703940519,0.00330554216349722,0.0472596458725189
"11",76814186,76814365,180,"*",5.25699007916994,5.83899016242628,4.26584100749076,0.956116098892798,0.00332113315148883,0.0474314951807254
"16",30369272,30369912,641,"*",5.63523844987622,4.6689529727676,6.20878538938266,-0.952295759296305,0.00333540981600907,0.0475287652113563
"1",36339285,36345901,6617,"*",8.78807098233577,8.02643385785511,9.28394351976197,-0.883365715218589,0.00333727861517291,0.0475287652113563
"12",10932100,10932802,703,"*",5.94589113312126,6.48174513839417,5.08391888493191,0.922207088949441,0.00334060831561526,0.0475287652113563
"17",81546875,81547953,1079,"*",6.08018626494662,5.21131001327487,6.61865171897203,-0.925835619740504,0.00334225769518196,0.0475287652113563
"1",21884537,21885447,911,"*",5.55467963686706,4.58451799937159,6.12955728323677,-0.952790936926652,0.00334776816527632,0.0475435552732772
"1",45132799,45134233,1435,"*",7.37806568113475,7.81515062375223,6.74797100281514,0.813406244639018,0.00335045683901427,0.0475435552732772
"X",150766419,150769044,2626,"*",6.27070453023371,5.51940788738839,6.76222992279459,-0.87954418606792,0.00339027439518528,0.04804907788057
"14",44212705,44213001,297,"*",5.60273158937234,6.1531770654921,4.70158810224147,0.932868591878437,0.00339502857865782,0.04804907788057
"10",121957414,121958220,807,"*",5.99717187316337,6.49804517563499,5.22350805009435,0.887097417662388,0.00339693450759338,0.04804907788057
"16",15594392,15597342,2951,"*",5.78832714157579,4.86634969607541,6.3463154095823,-0.939907185707753,0.00340545926931649,0.048080981255478
"3",41387545,41390520,2976,"*",6.32759497807434,6.90431410169491,5.35204621229297,0.951384903891412,0.00340643000763475,0.048080981255478
"3",53231348,53231564,217,"*",5.35955876628879,4.39487800423689,5.93255339075859,-0.949514065470932,0.00341572165127477,0.0481609500766788
"X",153951419,153952971,1553,"*",5.84493350224859,5.02503898776312,6.36449215277079,-0.906008886189022,0.00342194939889578,0.0481975948209265
"X",10999450,10999896,447,"*",6.23887724013259,6.7986621912271,5.31187623097075,0.93934478601521,0.00342603785643547,0.0482040622978559
"12",127822023,127822688,666,"*",6.72977114215424,7.19066736792463,6.04847185804638,0.842396437404172,0.00344757352747413,0.0484557371342978
"3",3885869,3890292,4424,"*",9.40760777653189,9.95177393591553,8.52350048799254,0.925884103052105,0.00346360359022482,0.0486295802170889
"20",35652102,35655339,3238,"*",7.28058645584533,6.55462096996176,7.76127315387888,-0.865939562569264,0.00346793124135226,0.0486389258158825
"4",182890321,182891236,916,"*",6.14819313508087,5.36806639098206,6.65172950182261,-0.89056646784611,0.00347962112448954,0.048751400607036
"1",1390214,1391568,1355,"*",8.08088572973031,7.36535674482215,8.55702702695813,-0.859703679356369,0.00348732910371022,0.0488079084883869
"19",48250202,48250549,348,"*",7.41370256103561,7.82547919027321,6.83523977207519,0.777127624691603,0.00349660894201462,0.0488862736503559
"5",67715501,67715661,161,"*",4.87082902513579,5.49060841240818,3.76103386247463,0.970528758683128,0.00350313267447327,0.0489259812643048
"11",119044317,119045513,1197,"*",8.10454054032998,7.3095110880734,8.61415388904099,-0.894800713714841,0.00350713118921256,0.0489303744276484
"X",154487463,154489064,1602,"*",5.35658990069548,4.34523399839576,5.94531792514969,-0.9569364867299,0.00351768832090799,0.0489794904308044
"8",89686812,89688075,1264,"*",7.98842578116587,8.47107538427982,7.25791966088041,0.86589458832373,0.00352384225690061,0.0489794904308044
"7",30504560,30504808,249,"*",4.49878143728955,3.26569316290649,5.1537614747926,-0.979984655767126,0.00352485076317887,0.0489794904308044
"1",1228461,1228945,485,"*",7.34125544638416,6.6352865521024,7.81319135570795,-0.855086543091493,0.00352540226259968,0.0489794904308044
"5",81653134,81653764,631,"*",7.51755691055516,7.95897011029536,6.87835076221283,0.816734531132236,0.00353192562289493,0.048996541016772
"19",1171605,1173766,2162,"*",5.30615440424986,4.30601168187695,5.8911644759579,-0.954308235224071,0.00353400740054717,0.048996541016772
"2",135868658,135868870,213,"*",5.42470404658151,4.43178694153062,6.00729783376552,-0.952637822747271,0.00353954876067446,0.0490221967041482
"8",144052861,144054897,2037,"*",6.32381312565946,5.50489411318157,6.84298610474907,-0.904529119630156,0.00355286914892495,0.0491292929797195
"2",219219417,219221281,1865,"*",6.23143832059324,5.3265798711784,6.78323967109957,-0.931941838665684,0.00355467930684463,0.0491292929797195
"5",101525001,101528743,3743,"*",5.12630986079439,5.75563942613506,3.984383211381,0.972440817869643,0.00356423188151153,0.0492101121104325
"7",100107197,100108115,919,"*",5.5260901466485,4.57690739242841,6.09370785468136,-0.941921655944316,0.00359805640429762,0.0495624689604931
"19",896529,898895,2367,"*",7.4000141833505,6.72801638162589,7.85667636914684,-0.83589564313547,0.00359933696506983,0.0495624689604931
"17",41754725,41755894,1170,"*",7.73635531565408,6.94283425791891,8.24535758536584,-0.892854589561565,0.00360094733826802,0.0495624689604931
"1",21822331,21823178,848,"*",6.07802012446478,5.19490391171163,6.62181785099498,-0.924214552660378,0.0036245652346469,0.0498358959074328
"3",3934966,3940722,5757,"*",9.97201338430568,10.5142161864885,9.09317673676797,0.920803041159904,0.00363292588612289,0.0498781218996617
"3",9787005,9787957,953,"*",6.56390151097109,5.90056979670935,7.01658293110116,-0.830746742779791,0.00363514696573351,0.0498781218996617
"20",36047977,36048790,814,"*",6.45076076105581,5.7542525214055,6.91849527572454,-0.848953125509309,0.00363955315358562,0.0498870433291272
"11",86991548,86991846,299,"*",6.51047393187319,6.98658490166198,5.79501421761254,0.857131055181209,0.00364555336154294,0.0499041357236684
"11",61296443,61296946,504,"*",6.78885906958107,7.22222488798847,6.16652624218352,0.804937254891574,0.00364831469565442,0.0499041357236684
"4",74270464,74270824,361,"*",5.95655588754375,6.47738369955463,5.13344469515263,0.902770722886842,0.00365405465331734,0.0499312282976965
"4",1240882,1248097,7216,"*",8.09958061906695,7.36811530935259,8.58264374693693,-0.864817179549197,0.00365906093266857,0.0499482500593052
